CO2
soil_water_potential_17.csv,PCA3,100.03%,200,APCA2,89.82%,5,APCA2,76.73%,5,APCA2,59.38%,10,APCA2,43.26%,25,APCA2,36.25%,25,APCA2,23.15%,50
soil_water_potential_18.csv,APCA2,97.5%,5,APCA2,67.26%,5,APCA2,46.48%,10,APCA2,18.96%,25,APCA2,5.85%,100,APCA2,2.22%,200,APCA2,1.2%,200
soil_water_potential_19.csv,PCA3,100.03%,200,APCA2,73.44%,5,APCA2,38.48%,10,APCA2,11.82%,50,APCA2,3.86%,100,APCA2,1.83%,200,APCA2,1.05%,200
soil_water_potential_2.csv,PCA3,100.03%,200,APCA2,82.46%,5,APCA2,73.64%,5,APCA2,50.64%,10,APCA2,35.89%,25,APCA2,25.83%,25,APCA2,15.12%,100
soil_water_potential_20.csv,APCA2,96.62%,5,APCA2,65.61%,5,APCA2,45.58%,10,APCA2,19.28%,25,APCA2,4.72%,100,APCA2,2.39%,200,APCA2,1.04%,200
soil_water_potential_21.csv,APCA2,97.51%,5,APCA2,67.17%,5,APCA2,48.24%,10,APCA2,15.53%,50,APCA2,8.87%,100,APCA2,5.52%,200,APCA2,3.11%,200
soil_water_potential_22.csv,PCA3,100.03%,200,APCA2,89.97%,5,APCA2,76.93%,5,APCA2,59.64%,10,APCA2,43.52%,25,APCA2,36.48%,25,APCA2,23.32%,50
soil_water_potential_23.csv,APCA2,97.44%,5,APCA2,67.17%,5,APCA2,46.47%,10,APCA2,18.91%,25,APCA2,5.81%,100,APCA2,2.22%,200,APCA2,1.19%,200
soil_water_potential_24.csv,PCA3,100.03%,200,APCA2,73.48%,5,APCA2,38.58%,10,APCA2,11.81%,50,APCA2,3.88%,100,APCA2,1.79%,200,APCA2,1.04%,200
soil_water_potential_3.csv,PCA3,100.03%,200,APCA2,56.64%,5,APCA2,32.7%,25,APCA2,14.66%,50,APCA2,9.23%,100,APCA2,5.56%,200,APCA2,2.5%,200
soil_water_potential_4.csv,APCA2,97.27%,5,APCA2,46.15%,10,APCA2,30.45%,10,APCA2,4.84%,100,APCA2,2.35%,200,APCA2,1.52%,200,APCA2,1.07%,200
soil_water_potential_5.csv,APCA2,99.5%,5,APCA2,52.52%,5,APCA2,25.72%,25,APCA2,5.08%,100,APCA2,2.02%,200,APCA2,1.4%,200,APCA2,1.07%,200
soil_water_potential_6.csv,APCA2,98.17%,5,APCA2,31.66%,10,APCA2,11.69%,50,APCA2,1.64%,200,APCA2,1.1%,200,APCA2,1.0%,200,APCA2,0.88%,200
soil_water_potential_7.csv,PCA3,100.03%,200,APCA2,82.6%,5,APCA2,73.77%,5,APCA2,50.78%,10,APCA2,36.01%,25,APCA2,25.9%,25,APCA2,14.22%,100
soil_water_potential_8.csv,PCA3,100.03%,200,APCA2,56.55%,5,APCA2,32.6%,25,APCA2,14.56%,50,APCA2,9.14%,100,APCA2,5.48%,200,APCA2,2.42%,200
soil_water_potential_9.csv,APCA2,97.14%,5,APCA2,45.94%,10,APCA2,30.37%,10,APCA2,4.83%,100,APCA2,2.34%,200,APCA2,1.5%,200,APCA2,1.05%,200
moisture_1.csv,APCA2,52.97%,10,APCA2,0.76%,200,APCA2,0.75%,200,APCA2,0.75%,200,APCA2,0.75%,200,APCA2,0.75%,200,APCA2,0.75%,200
moisture_10.csv,APCA2,81.25%,5,APCA2,2.16%,200,APCA2,1.39%,200,APCA2,0.92%,200,APCA2,0.83%,200,APCA2,0.79%,200,APCA2,0.76%,200
moisture_11.csv,APCA2,80.26%,5,APCA2,42.96%,10,APCA2,17.84%,25,APCA2,4.02%,200,APCA2,2.33%,200,APCA2,1.82%,200,APCA2,1.28%,200
moisture_12.csv,APCA2,30.99%,25,APCA2,30.99%,25,APCA2,30.99%,25,APCA2,10.95%,200,APCA2,1.47%,200,APCA2,1.47%,200,APCA2,0.77%,200
moisture_13.csv,APCA2,62.55%,10,APCA2,14.93%,50,APCA2,12.58%,100,APCA2,8.56%,100,APCA2,7.3%,200,APCA2,5.26%,200,APCA2,4.67%,200
moisture_14.csv,APCA2,61.63%,10,APCA2,21.68%,50,APCA2,11.91%,100,APCA2,4.47%,200,APCA2,3.45%,200,APCA2,2.64%,200,APCA2,1.87%,200
moisture_15.csv,APCA2,76.16%,5,APCA2,3.04%,200,APCA2,1.69%,200,APCA2,1.07%,200,APCA2,0.89%,200,APCA2,0.85%,200,APCA2,0.77%,200
moisture_16.csv,APCA2,44.8%,25,APCA2,44.8%,25,APCA2,44.8%,25,APCA2,8.13%,200,APCA2,8.13%,200,APCA2,5.25%,200,APCA2,5.19%,200
moisture_17.csv,APCA2,36.34%,25,APCA2,36.34%,25,APCA2,36.34%,25,APCA2,4.06%,200,APCA2,0.76%,200,APCA2,0.76%,200,APCA2,0.73%,200
moisture_18.csv,APCA2,32.9%,25,APCA2,32.9%,25,APCA2,4.11%,200,APCA2,2.42%,200,APCA2,2.02%,200,APCA2,1.47%,200,APCA2,1.25%,200
