Dataset,Filename,#rows,Coder,%,Error Threshold,Window Param,Size (B),CR (%),Delta - Size (b),Delta - CR (%),Other columns - Size (b),Other columns - CR (%)
,,,,,,10,126.559,34.72,169.446,10.59,842.898,64.0
,,,,,,25,156.960,43.05,67.769,4.24,1.187.786,90.18
,,,,,,50,162.315,44.52,34.318,2.15,1.264.080,95.98
,,,,,,100,162.542,44.59,18.230,1.14,1.281.983,97.34
,,,,,,200,161.403,44.27,9.770,0.61,1.281.331,97.29
,,,CoderAPCA,0,"[0, 0]",5,238.272,65.36,376.320,23.53,1.529.728,116.15
,,,,,,10,226.264,62.06,197.568,12.35,1.612.422,122.42
,,,,,,25,222.566,61.05,82.808,5.18,1.697.593,128.89
,,,,,,50,228.604,62.71,43.286,2.71,1.785.420,135.56
,,,,,,100,237.081,65.03,22.584,1.41,1.873.935,142.28
,,,,,,200,246.840,67.71,11.775,0.74,1.962.818,149.03
,,,,3,"[0, 8]",5,192.992,52.94,376.320,23.53,1.167.492,88.64
,,,,,,10,178.135,48.86,197.568,12.35,1.227.384,93.19
,,,,,,25,171.743,47.11,82.808,5.18,1.291.012,98.02
,,,,,,50,175.106,48.03,43.286,2.71,1.357.440,103.06
,,,,,,100,180.908,49.62,22.584,1.41,1.424.556,108.16
,,,,,,200,187.993,51.57,11.775,0.74,1.492.040,113.28
,,,,5,"[0, 13]",5,171.623,47.08,376.320,23.53,996.540,75.66
,,,,,,10,154.955,42.5,197.568,12.35,1.041.948,79.11
,,,,,,25,147.250,40.39,82.808,5.18,1.095.065,83.14
,,,,,,50,149.324,40.96,43.286,2.71,1.151.180,87.4
,,,,,,100,153.837,42.2,22.584,1.41,1.207.983,91.72
,,,,,,200,159.632,43.79,11.775,0.74,1.265.154,96.06
,,,,10,"[0, 25]",5,136.867,37.54,376.320,23.53,718.488,54.55
,,,,,,10,115.535,31.69,197.568,12.35,726.588,55.17
,,,,,,25,105.338,28.89,82.808,5.18,759.772,57.69
,,,,,,50,105.199,28.86,43.286,2.71,798.180,60.6
,,,,,,100,107.500,29.49,22.584,1.41,837.291,63.57
,,,,,,200,111.089,30.47,11.775,0.74,876.810,66.57
,,,,15,"[0, 38]",5,116.399,31.93,376.320,23.53,554.744,42.12
,,,,,,10,90.223,24.75,197.568,12.35,524.088,39.79
,,,,,,25,77.848,21.35,82.808,5.18,539.847,40.99
,,,,,,50,76.224,20.91,43.286,2.71,566.380,43.0
,,,,,,100,77.068,21.14,22.584,1.41,593.838,45.09
,,,,,,200,79.208,21.73,11.775,0.74,621.764,47.21
,,,,20,"[0, 50]",5,105.659,28.98,376.320,23.53,468.826,35.6
,,,,,,10,76.077,20.87,197.568,12.35,410.922,31.2
,,,,,,25,61.731,16.93,82.808,5.18,410.913,31.2
,,,,,,50,59.181,16.23,43.286,2.71,430.040,32.65
,,,,,,100,59.166,16.23,22.584,1.41,450.618,34.21
,,,,,,200,60.453,16.58,11.775,0.74,471.724,35.82
,,,,30,"[0, 75]",5,94.651,25.96,376.320,23.53,380.766,28.91
,,,,,,10,59.879,16.42,197.568,12.35,281.340,21.36
,,,,,,25,41.726,11.45,82.808,5.18,250.876,19.05
,,,,,,50,37.714,10.34,43.286,2.71,258.300,19.61
,,,,,,100,36.578,10.03,22.584,1.41,269.913,20.49
,,,,,,200,36.789,10.09,11.775,0.74,282.414,21.44
,,,CoderCA,0,"[0, 0]",5,272.148,74.65,627.200,39.22,1.549.856,117.67
,,,,,,10,248.710,68.22,359.226,22.46,1.630.332,123.78
,,,,,,25,234.098,64.21,159.236,9.96,1.713.420,130.09
,,,,,,50,235.714,64.66,84.870,5.31,1.800.720,136.72
,,,,,,100,241.774,66.32,44.736,2.8,1.889.328,143.45
,,,,,,200,250.271,68.65,23.450,1.47,1.978.592,150.23
,,,,3,"[0, 8]",5,253.800,69.62,627.200,39.22,1.403.078,106.53
,,,,,,10,229.252,62.88,359.226,22.46,1.474.668,111.97
,,,,,,25,213.559,58.58,159.236,9.96,1.549.108,117.62
,,,,,,50,214.094,58.73,84.870,5.31,1.627.760,123.59
,,,,,,100,219.073,60.09,44.736,2.8,1.707.720,129.66
,,,,,,200,226.489,62.13,23.450,1.47,1.788.336,135.78
,,,,5,"[0, 13]",5,242.366,66.48,627.200,39.22,1.311.601,99.58
,,,,,,10,216.983,59.52,359.226,22.46,1.376.514,104.51
,,,,,,25,200.584,55.02,159.236,9.96,1.445.311,109.74
,,,,,,50,200.442,54.98,84.870,5.31,1.518.540,115.3
,,,,,,100,204.738,56.16,44.736,2.8,1.593.039,120.95
,,,,,,200,211.471,58.01,23.450,1.47,1.668.194,126.66
,,,,10,"[0, 25]",5,217.928,59.78,627.200,39.22,1.116.101,84.74
,,,,,,10,189.916,52.09,359.226,22.46,1.159.974,88.07
,,,,,,25,171.894,47.15,159.236,9.96,1.215.791,92.31
,,,,,,50,170.252,46.7,84.870,5.31,1.277.020,96.96
,,,,,,100,173.038,47.46,44.736,2.8,1.339.443,101.7
,,,,,,200,178.262,48.9,23.450,1.47,1.402.522,106.49
,,,,15,"[0, 38]",5,197.528,54.18,627.200,39.22,952.901,72.35
,,,,,,10,165.620,45.43,359.226,22.46,965.610,73.31
,,,,,,25,145.950,40.03,159.236,9.96,1.008.235,76.55
,,,,,,50,142.932,39.21,84.870,5.31,1.058.460,80.36
,,,,,,100,144.352,39.6,44.736,2.8,1.109.955,84.27
,,,,,,200,148.210,40.65,23.450,1.47,1.162.106,88.23
,,,,20,"[0, 50]",5,183.750,50.4,627.200,39.22,842.673,63.98
,,,,,,10,147.967,40.59,359.226,22.46,824.382,62.59
,,,,,,25,126.660,34.74,159.236,9.96,853.917,64.83
,,,,,,50,122.607,33.63,84.870,5.31,895.860,68.02
,,,,,,100,123.006,33.74,44.736,2.8,939.183,71.31
,,,,,,200,125.847,34.52,23.450,1.47,983.202,74.65
,,,,30,"[0, 75]",5,165.760,45.47,627.200,39.22,698.751,53.05
,,,,,,10,122.249,33.53,359.226,22.46,618.642,46.97
,,,,,,25,97.134,26.64,159.236,9.96,617.709,46.9
,,,,,,50,91.392,25.07,84.870,5.31,646.140,49.06
,,,,,,100,90.214,24.75,44.736,2.8,676.851,51.39
,,,,,,200,91.494,25.1,23.450,1.47,708.378,53.78
,wind_speed_23.csv,15.355,CoderBasic,,,,59.516,100,261.035,100,214.970,100
,,,CoderPCA,0,"[0, 0]",5,33.264,55.89,55.278,21.18,210.705,98.02
,,,,,,10,29.567,49.68,27.716,10.62,208.694,97.08
,,,,,,25,27.432,46.09,11.138,4.27,208.193,96.85
,,,,,,50,26.769,44.98,5.612,2.15,208.418,96.95
,,,,,,100,26.674,44.82,3.690,1.41,209.580,97.49
,,,,,,200,27.049,45.45,4.004,1.53,212.261,98.74
,,,,3,"[0, 1]",5,33.257,55.88,55.278,21.18,210.649,97.99
,,,,,,10,29.551,49.65,27.716,10.62,208.568,97.02
,,,,,,25,27.432,46.09,11.138,4.27,208.193,96.85
,,,,,,50,26.769,44.98,5.612,2.15,208.418,96.95
,,,,,,100,26.674,44.82,3.690,1.41,209.580,97.49
,,,,,,200,27.049,45.45,4.004,1.53,212.261,98.74
,,,,5,"[0, 2]",5,33.229,55.83,55.278,21.18,210.425,97.89
,,,,,,10,29.520,49.6,27.716,10.62,208.316,96.9
,,,,,,25,27.348,45.95,11.138,4.27,207.521,96.53
,,,,,,50,26.684,44.84,5.612,2.15,207.732,96.63
,,,,,,100,26.674,44.82,3.690,1.41,209.580,97.49
,,,,,,200,27.049,45.45,4.004,1.53,212.261,98.74
,,,,10,"[0, 5]",5,32.858,55.21,55.278,21.18,207.457,96.51
,,,,,,10,29.504,49.57,27.716,10.62,208.190,96.85
,,,,,,25,27.306,45.88,11.138,4.27,207.185,96.38
,,,,,,50,26.598,44.69,5.612,2.15,207.046,96.31
,,,,,,100,26.501,44.53,3.690,1.41,208.194,96.85
,,,,,,200,26.701,44.86,4.004,1.53,209.475,97.44
,,,,15,"[0, 7]",5,32.200,54.1,55.278,21.18,202.193,94.06
,,,,,,10,29.472,49.52,27.716,10.62,207.938,96.73
,,,,,,25,27.306,45.88,11.138,4.27,207.185,96.38
,,,,,,50,26.598,44.69,5.612,2.15,207.046,96.31
,,,,,,100,26.501,44.53,3.690,1.41,208.194,96.85
,,,,,,200,26.701,44.86,4.004,1.53,209.475,97.44
,,,,20,"[0, 10]",5,30.464,51.19,55.278,21.18,188.305,87.6
,,,,,,10,29.157,48.99,27.716,10.62,205.418,95.56
,,,,,,25,27.306,45.88,11.138,4.27,207.185,96.38
,,,,,,50,26.598,44.69,5.612,2.15,207.046,96.31
,,,,,,100,26.501,44.53,3.690,1.41,208.194,96.85
,,,,,,200,26.701,44.86,4.004,1.53,209.475,97.44
,,,,30,"[0, 15]",5,26.936,45.26,55.278,21.18,160.081,74.47
,,,,,,10,27.582,46.34,27.716,10.62,192.818,89.7
,,,,,,25,27.264,45.81,11.138,4.27,206.849,96.22
,,,,,,50,26.598,44.69,5.612,2.15,207.046,96.31
,,,,,,100,26.501,44.53,3.690,1.41,208.194,96.85
,,,,,,200,26.701,44.86,4.004,1.53,209.475,97.44
,,,CoderAPCA,0,"[0, 0]",5,38.544,64.76,61.420,23.53,246.806,114.81
,,,,,,10,36.565,61.44,32.256,12.36,260.136,121.01
,,,,,,25,35.935,60.38,13.530,5.18,273.828,127.38
,,,,,,50,36.899,62.0,7.084,2.71,287.980,133.96
,,,,,,100,38.262,64.29,3.696,1.42,302.274,140.61
,,,,,,200,39.832,66.93,1.925,0.74,316.602,147.28
,,,,3,"[0, 1]",5,36.234,60.88,61.420,23.53,228.327,106.21
,,,,,,10,34.119,57.33,32.256,12.36,240.570,111.91
,,,,,,25,33.351,56.04,13.530,5.18,253.156,117.76
,,,,,,50,34.179,57.43,7.084,2.71,266.220,123.84
,,,,,,100,35.406,59.49,3.696,1.42,279.426,129.98
,,,,,,200,36.840,61.9,1.925,0.74,292.666,136.14
,,,,5,"[0, 2]",5,34.152,57.38,61.420,23.53,211.667,98.46
,,,,,,10,31.909,53.61,32.256,12.36,222.894,103.69
,,,,,,25,31.017,52.12,13.530,5.18,234.479,109.08
,,,,,,50,31.721,53.3,7.084,2.71,246.560,114.7
,,,,,,100,32.823,55.15,3.696,1.42,258.762,120.37
,,,,,,200,34.134,57.35,1.925,0.74,271.018,126.07
,,,,10,"[0, 5]",5,28.671,48.17,61.420,23.53,167.824,78.07
,,,,,,10,26.008,43.7,32.256,12.36,175.680,81.72
,,,,,,25,24.790,41.65,13.530,5.18,184.661,85.9
,,,,,,50,25.166,42.28,7.084,2.71,194.120,90.3
,,,,,,100,25.940,43.58,3.696,1.42,203.700,94.76
,,,,,,200,26.923,45.24,1.925,0.74,213.334,99.24
,,,,15,"[0, 7]",5,25.968,43.63,61.420,23.53,146.200,68.01
,,,,,,10,23.015,38.67,32.256,12.36,151.740,70.59
,,,,,,25,21.621,36.33,13.530,5.18,159.315,74.11
,,,,,,50,21.831,36.68,7.084,2.71,167.440,77.89
,,,,,,100,22.438,37.7,3.696,1.42,175.686,81.73
,,,,,,200,23.255,39.07,1.925,0.74,183.986,85.59
,,,,20,"[0, 10]",5,22.825,38.35,61.420,23.53,121.057,56.31
,,,,,,10,19.361,32.53,32.256,12.36,122.508,56.99
,,,,,,25,17.719,29.77,13.530,5.18,128.098,59.59
,,,,,,50,17.724,29.78,7.084,2.71,134.580,62.6
,,,,,,100,18.126,30.46,3.696,1.42,141.183,65.68
,,,,,,200,18.736,31.48,1.925,0.74,147.840,68.77
,,,,30,"[0, 15]",5,19.557,32.86,61.420,23.53,94.911,44.15
,,,,,,10,15.282,25.68,32.256,12.36,89.874,41.81
,,,,,,25,13.233,22.23,13.530,5.18,92.207,42.89
,,,,,,50,12.999,21.84,7.084,2.71,96.780,45.02
,,,,,,100,13.164,22.12,3.696,1.42,101.493,47.21
,,,,,,200,13.539,22.75,1.925,0.74,106.260,49.43
,,,CoderCA,0,"[0, 0]",5,44.306,74.44,102.380,39.22,251.940,117.2
,,,,,,10,40.467,67.99,58.632,22.46,264.978,123.26
,,,,,,25,38.062,63.95,26.004,9.96,278.369,129.49
,,,,,,50,38.315,64.38,13.892,5.32,292.500,136.07
,,,,,,100,39.298,66.03,7.344,2.81,306.915,142.77
,,,,,,200,40.672,68.34,3.850,1.47,321.398,149.51
,,,,3,"[0, 1]",5,43.617,73.29,102.380,39.22,246.432,114.64
,,,,,,10,39.733,66.76,58.632,22.46,259.110,120.53
,,,,,,25,37.288,62.65,26.004,9.96,272.175,126.61
,,,,,,50,37.500,63.01,13.892,5.32,285.980,133.03
,,,,,,100,38.442,64.59,7.344,2.81,300.069,139.59
,,,,,,200,39.775,66.83,3.850,1.47,314.226,146.17
,,,,5,"[0, 2]",5,42.924,72.12,102.380,39.22,240.890,112.06
,,,,,,10,39.004,65.54,58.632,22.46,253.278,117.82
,,,,,,25,36.521,61.36,26.004,9.96,266.038,123.76
,,,,,,50,36.695,61.66,13.892,5.32,279.540,130.04
,,,,,,100,37.597,63.17,7.344,2.81,293.307,136.44
,,,,,,200,38.890,65.34,3.850,1.47,307.142,142.88
,,,,10,"[0, 5]",5,40.578,68.18,102.380,39.22,222.122,103.33
,,,,,,10,36.509,61.34,58.632,22.46,233.316,108.53
,,,,,,25,33.880,56.93,26.004,9.96,244.910,113.93
,,,,,,50,33.912,56.98,13.892,5.32,257.280,119.68
,,,,,,100,34.670,58.25,7.344,2.81,269.892,125.55
,,,,,,200,35.823,60.19,3.850,1.47,282.612,131.47
,,,,15,"[0, 7]",5,38.925,65.4,102.380,39.22,208.896,97.17
,,,,,,10,34.732,58.36,58.632,22.46,219.096,101.92
,,,,,,25,31.999,53.77,26.004,9.96,229.862,106.93
,,,,,,50,31.937,53.66,13.892,5.32,241.480,112.33
,,,,,,100,32.596,54.77,7.344,2.81,253.302,117.83
,,,,,,200,33.651,56.54,3.850,1.47,265.232,123.38
,,,,20,"[0, 10]",5,36.787,61.81,102.380,39.22,191.794,89.22
,,,,,,10,32.356,54.37,58.632,22.46,200.088,93.08
,,,,,,25,29.491,49.55,26.004,9.96,209.798,97.59
,,,,,,50,29.297,49.23,13.892,5.32,220.360,102.51
,,,,,,100,29.824,50.11,7.344,2.81,231.126,107.52
,,,,,,200,30.747,51.66,3.850,1.47,242.000,112.57
,,,,30,"[0, 15]",5,33.604,56.46,102.380,39.22,166.328,77.37
,,,,,,10,28.607,48.07,58.632,22.46,170.100,79.13
,,,,,,25,25.487,42.82,26.004,9.96,177.764,82.69
,,,,,,50,25.082,42.14,13.892,5.32,186.640,86.82
,,,,,,100,25.399,42.68,7.344,2.81,195.720,91.05
,,,,,,200,26.110,43.87,3.850,1.47,204.908,95.32
,wind_speed_24.csv,20.752,CoderBasic,,,,80.430,100,352.784,100,290.528,100
,,,CoderPCA,0,"[0, 0]",5,42.692,53.08,74.735,21.18,266.679,91.79
,,,,,,10,38.429,47.78,37.385,10.6,269.924,92.91
,,,,,,25,36.123,44.91,14.975,4.24,273.887,94.27
,,,,,,50,35.521,44.16,7.505,2.13,276.538,95.18
,,,,,,100,35.202,43.77,4.611,1.31,276.876,95.3
,,,,,,200,35.507,44.15,4.439,1.26,279.488,96.2
,,,,3,"[0, 5]",5,42.447,52.78,74.735,21.18,264.719,91.12
,,,,,,10,38.240,47.54,37.385,10.6,268.412,92.39
,,,,,,25,36.039,44.81,14.975,4.24,273.215,94.04
,,,,,,50,35.521,44.16,7.505,2.13,276.538,95.18
,,,,,,100,35.202,43.77,4.611,1.31,276.876,95.3
,,,,,,200,35.507,44.15,4.439,1.26,279.488,96.2
,,,,5,"[0, 9]",5,42.230,52.51,74.735,21.18,262.983,90.52
,,,,,,10,38.114,47.39,37.385,10.6,267.404,92.04
,,,,,,25,36.039,44.81,14.975,4.24,273.215,94.04
,,,,,,50,35.521,44.16,7.505,2.13,276.538,95.18
,,,,,,100,35.202,43.77,4.611,1.31,276.876,95.3
,,,,,,200,35.507,44.15,4.439,1.26,279.488,96.2
,,,,10,"[0, 18]",5,41.033,51.02,74.735,21.18,253.407,87.22
,,,,,,10,37.847,47.06,37.385,10.6,265.262,91.3
,,,,,,25,35.955,44.7,14.975,4.24,272.543,93.81
,,,,,,50,35.521,44.16,7.505,2.13,276.538,95.18
,,,,,,100,35.202,43.77,4.611,1.31,276.876,95.3
,,,,,,200,35.507,44.15,4.439,1.26,279.488,96.2
,,,,15,"[0, 27]",5,39.388,48.97,74.735,21.18,240.247,82.69
,,,,,,10,37.122,46.15,37.385,10.6,259.466,89.31
,,,,,,25,35.787,44.49,14.975,4.24,271.199,93.35
,,,,,,50,35.521,44.16,7.505,2.13,276.538,95.18
,,,,,,100,35.202,43.77,4.611,1.31,276.876,95.3
,,,,,,200,35.507,44.15,4.439,1.26,279.488,96.2
,,,,20,"[0, 36]",5,37.533,46.67,74.735,21.18,225.407,77.59
,,,,,,10,36.193,45.0,37.385,10.6,252.032,86.75
,,,,,,25,35.745,44.44,14.975,4.24,270.863,93.23
,,,,,,50,35.521,44.16,7.505,2.13,276.538,95.18
,,,,,,100,35.202,43.77,4.611,1.31,276.876,95.3
,,,,,,200,35.507,44.15,4.439,1.26,279.488,96.2
,,,,30,"[0, 54]",5,32.913,40.92,74.735,21.18,188.447,64.86
,,,,,,10,33.468,41.61,37.385,10.6,230.234,79.25
,,,,,,25,34.569,42.98,14.975,4.24,261.455,89.99
,,,,,,50,35.264,43.84,7.505,2.13,274.480,94.48
,,,,,,100,35.202,43.77,4.611,1.31,276.876,95.3
,,,,,,200,35.507,44.15,4.439,1.26,279.488,96.2
,,,CoderAPCA,0,"[0, 0]",5,48.074,59.77,83.020,23.53,301.444,103.76
,,,,,,10,44.665,55.53,43.596,12.36,313.596,107.94
,,,,,,25,43.312,53.85,18.282,5.18,328.092,112.93
,,,,,,50,44.292,55.07,9.568,2.71,344.640,118.63
,,,,,,100,45.837,56.99,4.992,1.42,361.578,124.46
,,,,,,200,47.674,59.27,2.600,0.74,378.664,130.34
,,,,3,"[0, 5]",5,43.382,53.94,83.020,23.53,263.908,90.84
,,,,,,10,39.629,49.27,43.596,12.36,273.312,94.07
,,,,,,25,37.971,47.21,18.282,5.18,285.361,98.22
,,,,,,50,38.662,48.07,9.568,2.71,299.600,103.12
,,,,,,100,39.923,49.64,4.992,1.42,314.265,108.17
,,,,,,200,41.478,51.57,2.600,0.74,329.098,113.28
,,,,5,"[0, 9]",5,40.356,50.18,83.020,23.53,239.700,82.5
,,,,,,10,36.367,45.22,43.596,12.36,247.212,85.09
,,,,,,25,34.513,42.91,18.282,5.18,257.697,88.7
,,,,,,50,35.019,43.54,9.568,2.71,270.460,93.09
,,,,,,100,36.098,44.88,4.992,1.42,283.668,97.64
,,,,,,200,37.471,46.59,2.600,0.74,297.044,102.24
,,,,10,"[0, 18]",5,35.001,43.52,83.020,23.53,196.860,67.76
,,,,,,10,30.463,37.88,43.596,12.36,199.980,68.83
,,,,,,25,28.236,35.11,18.282,5.18,207.480,71.41
,,,,,,50,28.397,35.31,9.568,2.71,217.480,74.86
,,,,,,100,29.145,36.24,4.992,1.42,228.039,78.49
,,,,,,200,30.186,37.53,2.600,0.74,238.766,82.18
,,,,15,"[0, 27]",5,31.072,38.63,83.020,23.53,165.427,56.94
,,,,,,10,25.985,32.31,43.596,12.36,164.160,56.5
,,,,,,25,23.438,29.14,18.282,5.18,169.100,58.2
,,,,,,50,23.334,29.01,9.568,2.71,176.980,60.92
,,,,,,100,23.826,29.62,4.992,1.42,185.493,63.85
,,,,,,200,24.615,30.6,2.600,0.74,194.194,66.84
,,,,20,"[0, 36]",5,28.256,35.13,83.020,23.53,142.902,49.19
,,,,,,10,22.648,28.16,43.596,12.36,137.466,47.32
,,,,,,25,19.793,24.61,18.282,5.18,139.935,48.17
,,,,,,50,19.482,24.22,9.568,2.71,146.160,50.31
,,,,,,100,19.781,24.59,4.992,1.42,153.132,52.71
,,,,,,200,20.377,25.34,2.600,0.74,160.292,55.17
,,,,30,"[0, 54]",5,24.490,30.45,83.020,23.53,112.778,38.82
,,,,,,10,18.009,22.39,43.596,12.36,100.350,34.54
,,,,,,25,14.641,18.2,18.282,5.18,98.724,33.98
,,,,,,50,14.007,17.42,9.568,2.71,102.360,35.23
,,,,,,100,14.014,17.42,4.992,1.42,106.995,36.83
,,,,,,200,14.330,17.82,2.600,0.74,111.914,38.52
,,,CoderCA,0,"[0, 0]",5,56.970,70.83,138.360,39.22,317.271,109.2
,,,,,,10,50.960,63.36,79.254,22.47,328.302,113.0
,,,,,,25,47.148,58.62,35.156,9.97,341.905,117.68
,,,,,,50,47.198,58.68,18.722,5.31,358.740,123.48
,,,,,,100,48.268,60.01,9.888,2.8,376.131,129.46
,,,,,,200,49.888,62.03,5.200,1.47,393.778,135.54
,,,,3,"[0, 5]",5,55.202,68.63,138.360,39.22,303.127,104.34
,,,,,,10,49.048,60.98,79.254,22.47,313.002,107.74
,,,,,,25,45.106,56.08,35.156,9.97,325.565,112.06
,,,,,,50,45.038,56.0,18.722,5.31,341.460,117.53
,,,,,,100,45.995,57.19,9.888,2.8,357.945,123.2
,,,,,,200,47.506,59.07,5.200,1.47,374.726,128.98
,,,,5,"[0, 9]",5,53.850,66.95,138.360,39.22,292.315,100.62
,,,,,,10,47.603,59.19,79.254,22.47,301.446,103.76
,,,,,,25,43.562,54.16,35.156,9.97,313.215,107.81
,,,,,,50,43.413,53.98,18.722,5.31,328.460,113.06
,,,,,,100,44.289,55.07,9.888,2.8,344.295,118.51
,,,,,,200,45.719,56.84,5.200,1.47,360.426,124.06
,,,,10,"[0, 18]",5,50.981,63.39,138.360,39.22,269.365,92.72
,,,,,,10,44.507,55.34,79.254,22.47,276.678,95.23
,,,,,,25,40.289,50.09,35.156,9.97,287.033,98.8
,,,,,,50,39.963,49.69,18.722,5.31,300.860,103.56
,,,,,,100,40.671,50.57,9.888,2.8,315.357,108.55
,,,,,,200,41.929,52.13,5.200,1.47,330.110,113.62
,,,,15,"[0, 27]",5,48.308,60.06,138.360,39.22,247.979,85.35
,,,,,,10,41.560,51.67,79.254,22.47,253.098,87.12
,,,,,,25,37.121,46.15,35.156,9.97,261.687,90.07
,,,,,,50,36.648,45.57,18.722,5.31,274.340,94.43
,,,,,,100,37.180,46.23,9.888,2.8,287.427,98.93
,,,,,,200,38.272,47.58,5.200,1.47,300.850,103.55
,,,,20,"[0, 36]",5,45.932,57.11,138.360,39.22,228.973,78.81
,,,,,,10,38.770,48.2,79.254,22.47,230.778,79.43
,,,,,,25,34.205,42.53,35.156,9.97,238.355,82.04
,,,,,,50,33.563,41.73,18.722,5.31,249.660,85.93
,,,,,,100,33.946,42.21,9.888,2.8,261.555,90.03
,,,,,,200,34.884,43.37,5.200,1.47,273.746,94.22
,,,,30,"[0, 54]",5,42.194,52.46,138.360,39.22,199.070,68.52
,,,,,,10,34.123,42.43,79.254,22.47,193.608,66.64
,,,,,,25,29.124,36.21,35.156,9.97,197.714,68.05
,,,,,,50,28.171,35.03,18.722,5.31,206.520,71.08
,,,,,,100,28.284,35.17,9.888,2.8,216.258,74.44
,,,,,,200,28.952,36.0,5.200,1.47,226.292,77.89
,wind_speed_25.csv,55.685,CoderBasic,,,,215.795,100,946.645,100,779.590,100
,,,CoderPCA,0,"[0, 0]",5,123.278,57.13,200.466,21.18,785.631,100.77
,,,,,,10,110.164,51.05,100.310,10.6,780.875,100.16
,,,,,,25,102.481,47.49,40.257,4.25,779.466,99.98
,,,,,,50,100.097,46.39,20.630,2.18,780.018,100.05
,,,,,,100,98.966,45.86,11.454,1.21,780.147,100.07
,,,,,,200,98.306,45.56,6.450,0.68,779.869,100.04
,,,,3,"[0, 9]",5,123.138,57.06,200.466,21.18,784.511,100.63
,,,,,,10,110.164,51.05,100.310,10.6,780.875,100.16
,,,,,,25,102.481,47.49,40.257,4.25,779.466,99.98
,,,,,,50,100.097,46.39,20.630,2.18,780.018,100.05
,,,,,,100,98.966,45.86,11.454,1.21,780.147,100.07
,,,,,,200,98.306,45.56,6.450,0.68,779.869,100.04
,,,,5,"[0, 15]",5,122.011,56.54,200.466,21.18,775.495,99.47
,,,,,,10,110.038,50.99,100.310,10.6,779.867,100.04
,,,,,,25,102.439,47.47,40.257,4.25,779.130,99.94
,,,,,,50,100.097,46.39,20.630,2.18,780.018,100.05
,,,,,,100,98.966,45.86,11.454,1.21,780.147,100.07
,,,,,,200,98.306,45.56,6.450,0.68,779.869,100.04
,,,,10,"[0, 30]",5,116.481,53.98,200.466,21.18,731.255,93.8
,,,,,,10,109.187,50.6,100.310,10.6,773.063,99.16
,,,,,,25,102.355,47.43,40.257,4.25,778.458,99.85
,,,,,,50,100.097,46.39,20.630,2.18,780.018,100.05
,,,,,,100,98.966,45.86,11.454,1.21,780.147,100.07
,,,,,,200,98.306,45.56,6.450,0.68,779.869,100.04
,,,,15,"[0, 45]",5,107.927,50.01,200.466,21.18,662.823,85.02
,,,,,,10,106.683,49.44,100.310,10.6,753.029,96.59
,,,,,,25,102.187,47.35,40.257,4.25,777.114,99.68
,,,,,,50,99.925,46.31,20.630,2.18,778.646,99.88
,,,,,,100,98.793,45.78,11.454,1.21,778.761,99.89
,,,,,,200,98.306,45.56,6.450,0.68,779.869,100.04
,,,,20,"[0, 60]",5,99.310,46.02,200.466,21.18,593.887,76.18
,,,,,,10,102.116,47.32,100.310,10.6,716.489,91.91
,,,,,,25,101.641,47.1,40.257,4.25,772.746,99.12
,,,,,,50,99.754,46.23,20.630,2.18,777.274,99.7
,,,,,,100,98.793,45.78,11.454,1.21,778.761,99.89
,,,,,,200,98.306,45.56,6.450,0.68,779.869,100.04
,,,,30,"[0, 91]",5,82.517,38.24,200.466,21.18,459.543,58.95
,,,,,,10,89.232,41.35,100.310,10.6,613.421,78.69
,,,,,,25,98.113,45.47,40.257,4.25,744.522,95.5
,,,,,,50,99.153,45.95,20.630,2.18,772.472,99.09
,,,,,,100,98.619,45.7,11.454,1.21,777.375,99.72
,,,,,,200,98.306,45.56,6.450,0.68,779.869,100.04
,,,CoderAPCA,0,"[0, 0]",5,138.962,64.4,222.740,23.53,888.828,114.01
,,,,,,10,132.145,61.24,116.949,12.35,940.086,120.59
,,,,,,25,130.118,60.3,49.016,5.18,991.800,127.22
,,,,,,50,133.696,61.96,25.622,2.71,1.043.820,133.89
,,,,,,100,138.683,64.27,13.368,1.41,1.095.969,140.58
,,,,,,200,144.407,66.92,6.975,0.74,1.148.158,147.28
,,,,3,"[0, 9]",5,127.652,59.15,222.740,23.53,798.354,102.41
,,,,,,10,120.148,55.68,116.949,12.35,844.110,108.28
,,,,,,25,117.454,54.43,49.016,5.18,890.492,114.23
,,,,,,50,120.366,55.78,25.622,2.71,937.180,120.21
,,,,,,100,124.686,57.78,13.368,1.41,983.997,126.22
,,,,,,200,129.744,60.12,6.975,0.74,1.030.854,132.23
,,,,5,"[0, 15]",5,109.573,50.78,222.740,23.53,653.718,83.85
,,,,,,10,100.733,46.68,116.949,12.35,688.788,88.35
,,,,,,25,96.948,44.93,49.016,5.18,726.446,93.18
,,,,,,50,98.778,45.77,25.622,2.71,764.480,98.06
,,,,,,100,102.019,47.28,13.368,1.41,802.662,102.96
,,,,,,200,105.998,49.12,6.975,0.74,840.884,107.86
,,,,10,"[0, 30]",5,90.862,42.11,222.740,23.53,504.033,64.65
,,,,,,10,79.781,36.97,116.949,12.35,521.172,66.85
,,,,,,25,74.714,34.62,49.016,5.18,548.568,70.37
,,,,,,50,75.371,34.93,25.622,2.71,577.220,74.04
,,,,,,100,77.442,35.89,13.368,1.41,606.039,77.74
,,,,,,200,80.250,37.19,6.975,0.74,634.898,81.44
,,,,15,"[0, 45]",5,78.954,36.59,222.740,23.53,408.765,52.43
