Dataset,Filename,#rows,Coder,%,Error Threshold,Window Param,Size (B),CR (%),Delta - Size (data),Delta - Size (mask),Delta - Size (total),Delta - CR (%),Other columns - Size (data),Other columns - Size (mask),Other columns - Size (total),Other columns - CR (%)
,,,,,,25,87.677,38.15,447185,0,447185,100.0,241540,11889,253429,18.23
,,,,,,50,82.873,36.06,447185,0,447185,100.0,203102,11889,214991,15.46
,,,,,,100,81.321,35.39,447185,0,447185,100.0,190688,11889,202577,14.57
,,,,,,200,81.301,35.38,447185,0,447185,100.0,190532,11889,202421,14.56
,,,,15,"[0, 2, 3, 2, 2, 1, 2, 2, 1, 4, 2]",5,138.421,60.23,447185,0,447185,100.0,647489,11889,659378,47.42
,,,,,,10,102.943,44.79,447185,0,447185,100.0,363668,11889,375557,27.01
,,,,,,25,81.767,35.58,447185,0,447185,100.0,194260,11889,206149,14.83
,,,,,,50,75.599,32.9,447185,0,447185,100.0,144910,11889,156799,11.28
,,,,,,100,73.087,31.8,447185,0,447185,100.0,124813,11889,136702,9.83
,,,,,,200,72.358,31.49,447185,0,447185,100.0,118982,11889,130871,9.41
