Dataset,Filename,#rows,Coder,%,Error Threshold,Window Param,Size (B),CR (%),Delta - Size (data),Delta - Size (mask),Delta - Size (total),Delta - CR (%),Other columns - Size (data),Other columns - Size (mask),Other columns - Size (total),Other columns - CR (%)
,,,,,,10,1.444.866,29.05,108307,0,108307,100.0,1539247,38655,1577902,28.66,1731688,38655,1770343,22.16,1391583,60966,1452549,32.04,1391592,60966,1452558,32.04,1134452,55458,1189910,23.68,1933483,60660,1994143,33.1,1905704,59571,1965275,32.63
,,,,,,25,1.493.699,30.03,108307,0,108307,100.0,1700721,38655,1739376,31.6,1962105,38655,2000760,25.04,1382408,60966,1443374,31.84,1382417,60966,1443383,31.84,1127721,55458,1183179,23.55,1924550,60660,1985210,32.96,1938490,59571,1998061,33.17
,,,,,,50,1.528.766,30.74,108307,0,108307,100.0,1777068,38655,1815723,32.98,2180212,38655,2218867,27.77,1379350,60966,1440316,31.77,1379359,60966,1440325,31.77,1125474,55458,1180932,23.5,1921350,60660,1982010,32.9,1936133,59571,1995704,33.14
,,,,,,100,1.561.570,31.4,108307,0,108307,100.0,1832199,38655,1870854,33.98,2394909,38655,2433564,30.46,1377820,60966,1438786,31.74,1377829,60966,1438795,31.74,1124347,55458,1179805,23.48,1919752,60660,1980412,32.88,1934524,59571,1994095,33.11
,,,,,,200,1.589.073,31.95,108307,0,108307,100.0,1874436,38655,1913091,34.75,2576383,38655,2615038,32.73,1377056,60966,1438022,31.72,1377065,60966,1438031,31.72,1123785,55458,1179243,23.47,1918954,60660,1979614,32.86,1933720,59571,1993291,33.1
,,,,10,"[0, 0, 3, 2, 2, 5, 21, 24, 1, 1, 2, 2, 5, 17, 20, 0, 1, 2, 2, 4, 14, 16, 0, 0, 4, 2, 4, 7, 5, 1, 4, 3, 2, 5, 6, 5, 1, 9, 2, 3, 2, 5, 3, 0, 1, 3, 2, 4, 10, 13, 1, 2, 3, 3, 5, 7, 5, 0, 0, 3, 3, 4, 6, 4, 0, 0, 3, 2, 3, 6, 3, 1, 4, 4, 2, 4, 7, 7, 2, 3, 2, 2, 5, 7, 4, 0, 3, 3, 2, 5, 10, 12, 1, 17, 3, 2, 5, 7, 9, 1, 4, 2, 2, 6, 26, 30, 0, 0, 3, 2, 'N', 6, 'N', 0, 0, 3, 2, 'N', 8, 'N', 1, 2, 2, 2, 4, 18, 18, 0, 2, 2, 3, 5, 15, 16, 2, 3, 3, 2, 4, 7, 6, 1, 2, 2, 2, 4, 13, 14, 1, 0, 3, 3, 5, 7, 4, 0, 1, 2, 2, 4, 9, 10, 1, 5, 3, 3, 5, 8, 6, 0, 0, 2, 2, 'N', 10, 'N', 0, 1, 4, 3, 5, 7, 6, 0, 2, 3, 2, 6, 8, 9, 0, 0, 3, 2, 5, 7, 7, 1, 3, 2, 3, 4, 20, 17, 1, 3, 2, 2, 5, 19, 21, 0, 0, 2, 2, 5, 14, 17, 1, 4, 2, 2, 5, 12, 14, 0, 0, 3, 2, 4, 10, 12, 0, 1, 3, 3, 6, 8, 6, 0, 3, 4, 3, 5, 7, 6, 1, 3, 3, 2, 5, 8, 8, 0, 0, 3, 2, 4, 6, 7, 0, 1, 2, 2, 5, 24, 28, 0, 2, 2, 3, 6, 12, 10, 1, 0, 2, 4, 5, 12, 10, 0, 0, 3, 2, 4, 7, 6, 1, 1, 2, 3, 5, 9, 10, 0, 1, 3, 3, 4, 8, 5, 0, 0, 3, 3, 5, 7, 8, 0, 1, 3, 3, 4, 7, 5, 0, 0, 4, 3, 5, 7, 6, 0, 0, 3, 3, 5, 7, 6, 0, 0, 3, 3, 5, 6, 5, 1, 0, 3, 4, 5, 13, 10, 0, 1, 1, 2, 4, 15, 16, 0, 1, 2, 2, 4, 12, 12, 0, 0, 2, 2, 4, 8, 10, 0, 0, 3, 2, 5, 8, 8, 0, 0, 3, 3, 4, 8, 7, 1, 3, 4, 2, 5, 8, 5, 0, 0, 3, 2, 5, 6, 6, 0, 0, 4, 2, 5, 6, 4, 0, 1, 1, 1, 6, 23, 25, 0, 1, 3, 4, 'N', 8, 6, 0, 1, 3, 3, 4, 7, 7, 0, 1, 3, 4, 'N', 7, 7, 0, 2, 2, 4, 4, 8, 7, 0, 0, 4, 4, 5, 10, 7, 0, 0, 3, 4, 6, 8, 6, 1, 1, 3, 3, 5, 8, 6, 0, 0, 3, 3, 4, 6, 6, 0, 0, 3, 3, 4, 7, 7, 0, 0, 3, 3, 4, 7, 7, 0, 0, 3, 3, 4, 7, 7, 0, 2, 4, 3, 5, 11, 10, 0, 0, 1, 2, 4, 12, 13, 1, 0, 1, 2, 4, 9, 9, 0, 0, 3, 2, 5, 7, 5, 0, 1, 4, 3, 6, 7, 6, 0, 0, 4, 2, 5, 6, 4, 0, 1, 4, 2, 5, 7, 4, 0, 0, 1, 1, 5, 22, 22, 0, 0, 3, 4, 5, 8, 8]",5,1.267.432,25.48,108307,0,108307,100.0,1140401,38655,1179056,21.42,1318145,38655,1356800,16.98,1399345,60966,1460311,32.21,1403171,60966,1464137,32.3,1142044,55458,1197502,23.83,1762339,60660,1822999,30.26,1442831,59571,1502402,24.95
,,,,,,10,1.333.348,26.81,108307,0,108307,100.0,1251157,38655,1289812,23.43,1316392,38655,1355047,16.96,1391583,60966,1452549,32.04,1391511,60966,1452477,32.04,1134452,55458,1189910,23.68,1900111,60660,1960771,32.55,1750400,59571,1809971,30.05
,,,,,,25,1.396.412,28.08,108307,0,108307,100.0,1421145,38655,1459800,26.52,1484409,38655,1523064,19.06,1382408,60966,1443374,31.84,1382417,60966,1443383,31.84,1127721,55458,1183179,23.55,1924262,60660,1984922,32.95,1917754,59571,1977325,32.83
,,,,,,50,1.442.593,29.0,108307,0,108307,100.0,1546915,38655,1585570,28.8,1721572,38655,1760227,22.03,1379350,60966,1440316,31.77,1379359,60966,1440325,31.77,1125474,55458,1180932,23.5,1921350,60660,1982010,32.9,1935545,59571,1995116,33.13
,,,,,,100,1.496.762,30.09,108307,0,108307,100.0,1676472,38655,1715127,31.16,2032173,38655,2070828,25.92,1377820,60966,1438786,31.74,1377829,60966,1438795,31.74,1124347,55458,1179805,23.48,1919752,60660,1980412,32.88,1934524,59571,1994095,33.11
,,,,,,200,1.547.531,31.11,108307,0,108307,100.0,1800010,38655,1838665,33.4,2318479,38655,2357134,29.5,1377056,60966,1438022,31.72,1377065,60966,1438031,31.72,1123785,55458,1179243,23.47,1918954,60660,1979614,32.86,1933720,59571,1993291,33.1
