Dataset,Filename,#rows,Coder,%,Error Threshold,Window Param,Size (B),CR (%),Delta - Size (data),Delta - Size (mask),Delta - Size (total),Delta - CR (%),Other columns - Size (data),Other columns - Size (mask),Other columns - Size (total),Other columns - CR (%)
,,,,,,50,416.565,100.16,148903,0,148903,100.0,1053192,7452,1060644,100.2,1052212,7452,1059664,100.11,1053192,7452,1060644,100.2
,,,,,,100,416.292,100.1,148903,0,148903,100.0,1052136,7452,1059588,100.1,1052136,7452,1059588,100.1,1052136,7452,1059588,100.1
,,,,,,200,416.094,100.05,148903,0,148903,100.0,1051608,7452,1059060,100.05,1051608,7452,1059060,100.05,1051608,7452,1059060,100.05
,,,,20,"[0, 54, 54, 20, 53, 53, 21, 55, 56, 19, 53, 53, 21, 53, 53, 21, 56, 57, 19, 52, 52, 21, 53, 53, 21, 55, 56, 20, 53, 54, 21, 55, 56, 20, 56, 56, 20]",5,288.690,69.41,148903,0,148903,100.0,712824,7452,720276,68.04,684664,7452,692116,65.38,738104,7452,745556,70.43
,,,,,,10,344.586,82.85,148903,0,148903,100.0,859002,7452,866454,81.85,825252,7452,832704,78.67,898512,7452,905964,85.59
,,,,,,25,414.475,99.66,148903,0,148903,100.0,1055292,7452,1062744,100.4,1031292,7452,1038744,98.13,1055292,7452,1062744,100.4
,,,,,,50,416.381,100.12,148903,0,148903,100.0,1053192,7452,1060644,100.2,1050742,7452,1058194,99.97,1053192,7452,1060644,100.2
,,,,,,100,416.292,100.1,148903,0,148903,100.0,1052136,7452,1059588,100.1,1052136,7452,1059588,100.1,1052136,7452,1059588,100.1
,,,,,,200,416.094,100.05,148903,0,148903,100.0,1051608,7452,1059060,100.05,1051608,7452,1059060,100.05,1051608,7452,1059060,100.05
,,,,30,"[0, 81, 81, 30, 79, 79, 31, 83, 85, 29, 79, 80, 31, 79, 80, 31, 84, 86, 28, 79, 78, 31, 80, 79, 31, 82, 85, 29, 80, 80, 31, 82, 83, 30, 84, 85, 29]",5,274.960,66.11,148903,0,148903,100.0,673584,7452,681036,64.34,649024,7452,656476,62.02,703144,7452,710596,67.13
,,,,,,10,332.369,79.92,148903,0,148903,100.0,822552,7452,830004,78.41,790242,7452,797694,75.36,872232,7452,879684,83.1
,,,,,,25,412.465,99.18,148903,0,148903,100.0,1054572,7452,1062024,100.33,1016172,7452,1023624,96.7,1055052,7452,1062504,100.38
,,,,,,50,416.075,100.04,148903,0,148903,100.0,1053192,7452,1060644,100.2,1048292,7452,1055744,99.74,1053192,7452,1060644,100.2
,,,,,,100,416.292,100.1,148903,0,148903,100.0,1052136,7452,1059588,100.1,1052136,7452,1059588,100.1,1052136,7452,1059588,100.1
,,,,,,200,416.094,100.05,148903,0,148903,100.0,1051608,7452,1059060,100.05,1051608,7452,1059060,100.05,1051608,7452,1059060,100.05
,solar-anywhere-2013.csv,8.759,CoderBasic,,,,415.936,100,148903,0,148903,100,1051080,7560,1058640,100,1051080,7560,1058640,100,1051080,7560,1058640,100
,,,CoderPCA,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",5,334.221,80.35,148903,0,148903,100.0,842840,7560,850400,80.33,813840,7560,821400,77.59,842840,7560,850400,80.33
,,,,,,10,395.315,95.04,148903,0,148903,100.0,1007730,7560,1015290,95.91,972810,7560,980370,92.61,1007730,7560,1015290,95.91
,,,,,,25,416.926,100.24,148903,0,148903,100.0,1053720,7560,1061280,100.25,1053720,7560,1061280,100.25,1053720,7560,1061280,100.25
