Dataset,Filename,#rows,Coder,%,Error Threshold,Window Param,Size (B),CR (%),Delta - Size (data),Delta - Size (mask),Delta - Size (total),Delta - CR (%),Other columns - Size (data),Other columns - Size (mask),Other columns - Size (total),Other columns - CR (%)
,,,,,,50,65.946,40.44,447185,0,447185,100.0,66852,12726,79578,9.29
,,,,,,100,63.956,39.22,447185,0,447185,100.0,50929,12726,63655,7.43
,,,,,,200,63.240,38.78,447185,0,447185,100.0,45200,12726,57926,6.76
,,,,30,"[0, 18, 5, 3, 9, 10, 21, 6, 5, 10, 'N']",5,106.383,65.23,447185,0,447185,100.0,390349,12726,403075,47.05
,,,,,,10,83.483,51.19,447185,0,447185,100.0,207148,12726,219874,25.67
,,,,,,25,69.168,42.41,447185,0,447185,100.0,92630,12726,105356,12.3
,,,,,,50,64.575,39.6,447185,0,447185,100.0,55880,12726,68606,8.01
,,,,,,100,62.373,38.25,447185,0,447185,100.0,38266,12726,50992,5.95
,,,,,,200,61.402,37.65,447185,0,447185,100.0,30500,12726,43226,5.05
,vwc_1205.dat.csv,26.305,CoderBasic,,,,106.375,100,447185,0,447185,100,387630,15381,403011,100
,,,CoderPWLHint,0,"[0, 0, 0, 0, 'N', 'N', 0, 0, 'N', 'N', 'N']",5,96.082,90.32,447185,0,447185,100.0,305285,15381,320666,79.57
,,,,,,10,93.433,87.83,447185,0,447185,100.0,284096,15381,299477,74.31
,,,,,,25,93.582,87.97,447185,0,447185,100.0,285285,15381,300666,74.6
,,,,,,50,94.862,89.18,447185,0,447185,100.0,295528,15381,310909,77.15
,,,,,,100,96.263,90.49,447185,0,447185,100.0,306734,15381,322115,79.93
,,,,,,200,97.680,91.83,447185,0,447185,100.0,318068,15381,333449,82.74
,,,,1,"[0, 0, 0, 0, 'N', 'N', 1, 0, 'N', 'N', 'N']",5,96.082,90.32,447185,0,447185,100.0,305285,15381,320666,79.57
,,,,,,10,93.433,87.83,447185,0,447185,100.0,284096,15381,299477,74.31
,,,,,,25,93.582,87.97,447185,0,447185,100.0,285285,15381,300666,74.6
,,,,,,50,94.862,89.18,447185,0,447185,100.0,295528,15381,310909,77.15
,,,,,,100,96.263,90.49,447185,0,447185,100.0,306734,15381,322115,79.93
,,,,,,200,97.680,91.83,447185,0,447185,100.0,318068,15381,333449,82.74
,,,,3,"[0, 0, 1, 1, 'N', 'N', 2, 1, 'N', 'N', 'N']",5,94.220,88.57,447185,0,447185,100.0,290391,15381,305772,75.87
,,,,,,10,90.726,85.29,447185,0,447185,100.0,262434,15381,277815,68.93
,,,,,,25,90.446,85.03,447185,0,447185,100.0,260195,15381,275576,68.38
,,,,,,50,91.575,86.09,447185,0,447185,100.0,269226,15381,284607,70.62
,,,,,,100,92.849,87.28,447185,0,447185,100.0,279420,15381,294801,73.15
,,,,,,200,94.139,88.5,447185,0,447185,100.0,289742,15381,305123,75.71
,,,,5,"[0, 1, 1, 2, 'N', 'N', 3, 1, 'N', 'N', 'N']",5,87.861,82.6,447185,0,447185,100.0,239515,15381,254896,63.25
,,,,,,10,81.274,76.4,447185,0,447185,100.0,186820,15381,202201,50.17
,,,,,,25,78.616,73.9,447185,0,447185,100.0,165555,15381,180936,44.9
,,,,,,50,78.712,73.99,447185,0,447185,100.0,166328,15381,181709,45.09
,,,,,,100,79.286,74.53,447185,0,447185,100.0,170917,15381,186298,46.23
,,,,,,200,80.011,75.22,447185,0,447185,100.0,176716,15381,192097,47.67
,,,,10,"[0, 1, 3, 4, 'N', 'N', 6, 2, 'N', 'N', 'N']",5,82.841,77.88,447185,0,447185,100.0,199354,15381,214735,53.28
,,,,,,10,73.718,69.3,447185,0,447185,100.0,126374,15381,141755,35.17
,,,,,,25,68.539,64.43,447185,0,447185,100.0,84940,15381,100321,24.89
,,,,,,50,67.238,63.21,447185,0,447185,100.0,74532,15381,89913,22.31
,,,,,,100,66.888,62.88,447185,0,447185,100.0,71729,15381,87110,21.61
,,,,,,200,66.970,62.96,447185,0,447185,100.0,72388,15381,87769,21.78
,,,,15,"[0, 2, 4, 6, 'N', 'N', 9, 3, 'N', 'N', 'N']",5,81.128,76.27,447185,0,447185,100.0,185656,15381,201037,49.88
,,,,,,10,71.129,66.87,447185,0,447185,100.0,105662,15381,121043,30.03
,,,,,,25,65.170,61.26,447185,0,447185,100.0,57990,15381,73371,18.21
,,,,,,50,63.494,59.69,447185,0,447185,100.0,44580,15381,59961,14.88
,,,,,,100,62.902,59.13,447185,0,447185,100.0,39842,15381,55223,13.7
,,,,,,200,62.778,59.02,447185,0,447185,100.0,38854,15381,54235,13.46
,,,,20,"[0, 2, 5, 7, 'N', 'N', 12, 4, 'N', 'N', 'N']",5,81.036,76.18,447185,0,447185,100.0,184920,15381,200301,49.7
,,,,,,10,70.991,66.74,447185,0,447185,100.0,104558,15381,119939,29.76
,,,,,,25,64.948,61.06,447185,0,447185,100.0,56215,15381,71596,17.77
,,,,,,50,63.221,59.43,447185,0,447185,100.0,42396,15381,57777,14.34
,,,,,,100,62.554,58.81,447185,0,447185,100.0,37061,15381,52442,13.01
,,,,,,200,62.418,58.68,447185,0,447185,100.0,35970,15381,51351,12.74
,,,,30,"[0, 3, 8, 11, 'N', 'N', 18, 6, 'N', 'N', 'N']",5,80.774,75.93,447185,0,447185,100.0,182817,15381,198198,49.18
,,,,,,10,70.514,66.29,447185,0,447185,100.0,100742,15381,116123,28.81
,,,,,,25,64.281,60.43,447185,0,447185,100.0,50875,15381,66256,16.44
,,,,,,50,62.371,58.63,447185,0,447185,100.0,35594,15381,50975,12.65
,,,,,,100,61.502,57.82,447185,0,447185,100.0,28647,15381,44028,10.92
,,,,,,200,61.194,57.53,447185,0,447185,100.0,26180,15381,41561,10.31
,vwc_222.smet.csv,26.304,CoderBasic,,,,315.994,100,447168,0,447168,100,2070330,9648,2079978,100
,,,CoderPWLHint,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",5,233.234,73.81,447168,0,447168,100.0,1408250,9648,1417898,68.17
,,,,,,10,204.490,64.71,447168,0,447168,100.0,1178298,9648,1187946,57.11
,,,,,,25,193.690,61.3,447168,0,447168,100.0,1091895,9648,1101543,52.96
,,,,,,50,196.582,62.21,447168,0,447168,100.0,1115032,9648,1124680,54.07
,,,,,,100,201.214,63.68,447168,0,447168,100.0,1152087,9648,1161735,55.85
,,,,,,200,206.372,65.31,447168,0,447168,100.0,1193358,9648,1203006,57.84
,,,,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",5,233.234,73.81,447168,0,447168,100.0,1408250,9648,1417898,68.17
,,,,,,10,204.490,64.71,447168,0,447168,100.0,1178298,9648,1187946,57.11
,,,,,,25,193.690,61.3,447168,0,447168,100.0,1091895,9648,1101543,52.96
,,,,,,50,196.582,62.21,447168,0,447168,100.0,1115032,9648,1124680,54.07
,,,,,,100,201.214,63.68,447168,0,447168,100.0,1152087,9648,1161735,55.85
,,,,,,200,206.372,65.31,447168,0,447168,100.0,1193358,9648,1203006,57.84
,,,,3,"[0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0]",5,233.234,73.81,447168,0,447168,100.0,1408250,9648,1417898,68.17
,,,,,,10,204.490,64.71,447168,0,447168,100.0,1178298,9648,1187946,57.11
,,,,,,25,193.690,61.3,447168,0,447168,100.0,1091895,9648,1101543,52.96
,,,,,,50,196.582,62.21,447168,0,447168,100.0,1115032,9648,1124680,54.07
,,,,,,100,201.214,63.68,447168,0,447168,100.0,1152087,9648,1161735,55.85
,,,,,,200,206.372,65.31,447168,0,447168,100.0,1193358,9648,1203006,57.84
,,,,5,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",5,233.234,73.81,447168,0,447168,100.0,1408250,9648,1417898,68.17
,,,,,,10,204.490,64.71,447168,0,447168,100.0,1178298,9648,1187946,57.11
,,,,,,25,193.690,61.3,447168,0,447168,100.0,1091895,9648,1101543,52.96
,,,,,,50,196.582,62.21,447168,0,447168,100.0,1115032,9648,1124680,54.07
,,,,,,100,201.214,63.68,447168,0,447168,100.0,1152087,9648,1161735,55.85
,,,,,,200,206.372,65.31,447168,0,447168,100.0,1193358,9648,1203006,57.84
,,,,10,"[0, 2, 1, 2, 3, 2, 2, 2, 2, 3, 1]",5,188.983,59.81,447168,0,447168,100.0,1054241,9648,1063889,51.15
,,,,,,10,139.613,44.18,447168,0,447168,100.0,659280,9648,668928,32.16
,,,,,,25,112.037,35.46,447168,0,447168,100.0,438675,9648,448323,21.55
,,,,,,50,106.310,33.64,447168,0,447168,100.0,392860,9648,402508,19.35
,,,,,,100,105.057,33.25,447168,0,447168,100.0,382833,9648,392481,18.87
,,,,,,200,105.755,33.47,447168,0,447168,100.0,388416,9648,398064,19.14
,,,,15,"[0, 3, 2, 3, 4, 2, 3, 2, 3, 4, 2]",5,177.835,56.28,447168,0,447168,100.0,965060,9648,974708,46.86
,,,,,,10,122.570,38.79,447168,0,447168,100.0,522936,9648,532584,25.61
,,,,,,25,89.021,28.17,447168,0,447168,100.0,254550,9648,264198,12.7
,,,,,,50,79.338,25.11,447168,0,447168,100.0,177086,9648,186734,8.98
,,,,,,100,75.212,23.8,447168,0,447168,100.0,144072,9648,153720,7.39
,,,,,,200,73.971,23.41,447168,0,447168,100.0,134148,9648,143796,6.91
,,,,20,"[0, 4, 3, 4, 5, 3, 4, 3, 4, 5, 2]",5,177.033,56.02,447168,0,447168,100.0,958646,9648,968294,46.55
,,,,,,10,120.962,38.28,447168,0,447168,100.0,510076,9648,519724,24.99
,,,,,,25,86.088,27.24,447168,0,447168,100.0,231080,9648,240728,11.57
,,,,,,50,75.148,23.78,447168,0,447168,100.0,143562,9648,153210,7.37
,,,,,,100,70.043,22.17,447168,0,447168,100.0,102725,9648,112373,5.4
,,,,,,200,68.051,21.54,447168,0,447168,100.0,86790,9648,96438,4.64
,,,,30,"[0, 6, 4, 5, 8, 5, 7, 5, 6, 8, 3]",5,176.599,55.89,447168,0,447168,100.0,955173,9648,964821,46.39
,,,,,,10,120.011,37.98,447168,0,447168,100.0,502468,9648,512116,24.62
,,,,,,25,84.295,26.68,447168,0,447168,100.0,216735,9648,226383,10.88
,,,,,,50,72.434,22.92,447168,0,447168,100.0,121852,9648,131500,6.32
,,,,,,100,66.594,21.07,447168,0,447168,100.0,75131,9648,84779,4.08
,,,,,,200,63.953,20.24,447168,0,447168,100.0,54002,9648,63650,3.06
,vwc_333.smet.csv,26.088,CoderBasic,,,,336.007,100,443496,0,443496,100,2233600,10152,2243752,100
,,,CoderPWLHint,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",5,241.665,71.92,443496,0,443496,100.0,1478870,10152,1489022,66.36
,,,,,,10,207.787,61.84,443496,0,443496,100.0,1207842,10152,1217994,54.28
,,,,,,25,194.432,57.87,443496,0,443496,100.0,1101005,10152,1111157,49.52
,,,,,,50,196.639,58.52,443496,0,443496,100.0,1118656,10152,1128808,50.31
,,,,,,100,201.085,59.85,443496,0,443496,100.0,1154230,10152,1164382,51.89
,,,,,,200,206.212,61.37,443496,0,443496,100.0,1195244,10152,1205396,53.72
,,,,1,"[0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1]",5,241.665,71.92,443496,0,443496,100.0,1478870,10152,1489022,66.36
,,,,,,10,207.787,61.84,443496,0,443496,100.0,1207842,10152,1217994,54.28
,,,,,,25,194.432,57.87,443496,0,443496,100.0,1101005,10152,1111157,49.52
,,,,,,50,196.639,58.52,443496,0,443496,100.0,1118656,10152,1128808,50.31
,,,,,,100,201.085,59.85,443496,0,443496,100.0,1154230,10152,1164382,51.89
,,,,,,200,206.212,61.37,443496,0,443496,100.0,1195244,10152,1205396,53.72
