DATASET:,NOAA-SST
TIME UNIT:,seconds
FIRST TIMESTAMP:,2017-04-01 00:00:00
Time Delta,T0N110W,T0N125W,T0N140W,T0N155W,T0N165E,T0N170W,T0N180W,T0N95W,T2N110W,T2N125W,T2N140W,T2N155W,T2N165E,T2N170W,T2N180W,T2N95W,T2S110W,T2S125W,T2S140W,T2S155W,T2S165E,T2S170W,T2S180W,T2S95W,T5N110W,T5N125W,T5N140W,T5N155W,T5N165E,T5N170W,T5N180W,T5N95W,T5S110W,T5S125W,T5S140W,T5S155W,T5S165E,T5S170W,T5S180W,T5S95W,T8N110W,T8N125W,T8N155W,T8N165E,T8N170W,T8N180W,T8N95W,T8S110W,T8S125W,T8S155W,T8S165E,T8S170W,T8S180W,T8S95W,T9N140W
600,N,26954,27282,26699,29487,27252,N,N,N,28102,26762,27357,N,N,N,N,28946,28024,28397,28085,29373,28333,N,N,N,28326,27681,N,29460,N,28693,N,N,28793,29309,N,N,28938,29704,N,N,28003,N,N,N,28564,N,N,28244,29948,30450,29562,29905,N
600,N,26938,27263,26704,29367,27222,N,N,N,28115,26743,27368,N,N,N,N,28949,28009,28385,28083,29332,28312,N,N,N,28324,27680,N,29453,N,28694,N,N,28790,29283,N,N,28934,29702,N,N,27992,N,N,N,28569,N,N,28233,29925,30497,29574,29888,N
600,N,26932,N,26683,29313,27212,N,N,N,28093,26735,27353,N,N,N,N,28947,28008,28350,N,N,28272,N,N,N,28324,27678,N,29453,28441,28694,N,N,28776,29303,N,N,28915,N,N,N,27983,N,N,N,28554,N,N,28230,29918,30448,29582,N,N
600,N,26935,27263,26680,29259,27223,N,N,N,28080,26746,27350,N,N,N,N,28941,28006,28385,28078,N,28301,N,N,N,28328,27673,N,29446,28437,28686,N,N,28769,29278,N,N,28927,N,N,N,27985,N,N,N,28557,N,N,28223,29929,30414,29572,N,N
600,N,26945,27271,26673,29164,27221,N,N,N,28072,26738,27330,N,N,N,N,28938,28027,28368,28069,N,28273,N,N,N,28316,27681,N,29442,28436,28686,N,N,28739,29281,N,N,28916,N,N,N,N,N,N,N,28537,N,N,28213,29923,30366,29555,N,N
600,N,26940,27271,26656,29226,27202,N,N,N,28065,26739,27371,N,N,N,N,28934,28024,28355,28077,N,28313,N,N,N,28318,27677,N,29434,28433,28674,N,N,28734,29272,N,N,28910,N,N,N,N,N,N,N,28544,N,N,28217,29916,30352,29565,N,N
600,N,26930,27262,26662,29187,27154,N,N,N,28063,26753,27354,N,N,N,N,28934,28012,28358,28070,N,28290,N,N,N,28322,27681,N,29416,28429,28676,N,N,28718,29282,N,N,28909,N,N,N,27979,N,N,N,28553,N,N,28198,29904,30307,29558,N,N
600,N,26916,27250,26644,29187,27140,N,N,N,28069,26762,27352,N,N,N,N,28932,28017,28355,28079,N,28289,N,N,N,28324,27678,N,29426,28436,28678,N,N,28710,29281,N,N,28911,N,N,N,27973,N,N,N,28542,N,N,28199,29885,30359,29577,N,N
600,N,26885,N,26640,29174,27214,N,N,N,28053,26737,27314,N,N,N,N,28931,28015,28353,28073,29293,28291,N,N,N,28326,27670,N,29411,28440,28675,N,N,28708,29286,N,N,28907,29649,N,N,27987,N,N,N,28551,N,N,28198,29870,30319,29567,29898,N
600,N,26930,27220,26650,29176,27194,N,N,N,28063,26751,27341,N,N,N,N,28929,28014,28350,28070,29337,28296,N,N,N,28333,27668,N,29399,28437,28670,N,N,28702,29285,N,N,28899,29646,N,N,27985,N,N,N,28543,N,N,28184,29871,30319,29571,29901,N
