DATASET:,NOAA
00:10:00,29830.0
00:10:00,29827.0
00:10:00,29818.0
00:10:00,29791.0
00:10:00,29764.0
00:10:00,29724.0
00:10:00,29779.0
00:10:00,29788.0
00:10:00,29801.0
00:10:00,29813.0
00:10:00,29858.0
00:10:00,29866.0
01:10:00,29851.0
00:10:00,29840.0
00:10:00,29820.0
00:10:00,29817.0
00:10:00,29842.0
00:10:00,29858.0
00:10:00,29863.0
00:10:00,29840.0
00:10:00,29855.0
00:10:00,29834.0
00:10:00,29798.0
00:10:00,29794.0
00:10:00,29813.0
00:10:00,29822.0
00:10:00,29799.0
00:10:00,29767.0
00:10:00,29745.0
00:10:00,29710.0
00:10:00,29692.0
00:10:00,29665.0
00:10:00,29603.0
00:10:00,29551.0
00:10:00,29521.0
00:10:00,29530.0
00:10:00,29525.0
00:10:00,29510.0
00:10:00,29507.0
00:10:00,29491.0
00:10:00,29478.0
00:10:00,29454.0
00:10:00,29463.0
00:10:00,29471.0
00:10:00,29501.0
00:10:00,29534.0
00:10:00,29558.0
00:10:00,29567.0
00:10:00,29586.0
00:10:00,29615.0
00:10:00,29629.0
00:10:00,29678.0
00:10:00,29687.0
00:10:00,29708.0
00:10:00,29721.0
00:10:00,29734.0
00:10:00,29739.0
00:10:00,29728.0
00:10:00,29738.0
00:10:00,29746.0
00:10:00,29747.0
00:10:00,29748.0
00:10:00,29762.0
00:10:00,29775.0
00:10:00,29768.0
00:10:00,29771.0
00:10:00,29786.0
00:10:00,29807.0
00:10:00,29814.0
00:10:00,29808.0
00:10:00,29822.0
00:10:00,29790.0
00:10:00,29770.0
00:10:00,29759.0
00:10:00,29773.0
00:10:00,29781.0
00:10:00,29785.0
00:10:00,29799.0
00:10:00,29795.0
00:10:00,29804.0
00:10:00,29806.0
00:10:00,29812.0
00:10:00,29817.0
00:10:00,29829.0
00:10:00,29824.0
00:10:00,29822.0
00:10:00,29822.0
00:10:00,29822.0
00:10:00,29837.0
00:10:00,29834.0
00:10:00,29821.0
00:10:00,29819.0
00:10:00,29824.0
00:10:00,29840.0
00:10:00,29826.0
00:10:00,29825.0
00:10:00,29813.0
00:10:00,29804.0
00:10:00,29811.0
00:10:00,29807.0
00:10:00,29852.0
00:10:00,29894.0
00:10:00,29906.0
00:10:00,29917.0
00:10:00,29922.0
00:10:00,29915.0
00:10:00,29916.0
00:10:00,29906.0
00:10:00,29914.0
00:10:00,29911.0
00:10:00,29894.0
00:10:00,29925.0
00:10:00,29953.0
00:10:00,29962.0
00:10:00,29951.0
00:10:00,29946.0
00:10:00,29932.0
00:10:00,29968.0
00:10:00,29945.0
00:10:00,29946.0
00:10:00,29945.0
00:10:00,29961.0
00:10:00,29952.0
00:10:00,29956.0
00:10:00,29981.0
00:10:00,29990.0
00:10:00,29979.0
00:10:00,29987.0
00:10:00,29990.0
00:10:00,29952.0
00:10:00,29955.0
00:10:00,29952.0
00:10:00,29930.0
00:10:00,29923.0
00:10:00,29931.0
00:10:00,29940.0
00:10:00,29959.0
00:10:00,29963.0
00:10:00,29950.0
00:10:00,29936.0
00:10:00,29940.0
00:10:00,29934.0
00:10:00,29961.0
00:10:00,29954.0
00:10:00,29957.0
00:10:00,29956.0
00:10:00,29988.0
00:10:00,29966.0
00:10:00,29957.0
00:10:00,29945.0
00:10:00,29960.0
00:10:00,29971.0
00:10:00,29994.0
00:10:00,29970.0
00:10:00,29957.0
00:10:00,29934.0
00:10:00,29924.0
00:10:00,29942.0
00:10:00,29940.0
00:10:00,29955.0
00:10:00,29960.0
00:10:00,29977.0
00:10:00,29978.0
00:10:00,29985.0
00:10:00,29980.0
00:10:00,29965.0
00:10:00,29964.0
00:10:00,29958.0
00:10:00,29946.0
00:10:00,29934.0
00:10:00,29923.0
00:10:00,29924.0
00:10:00,29921.0
00:10:00,29961.0
00:10:00,29982.0
00:10:00,29953.0
00:10:00,29941.0
00:10:00,29955.0
00:10:00,29943.0
00:10:00,29959.0
00:10:00,29996.0
00:10:00,30010.0
00:10:00,30023.0
00:10:00,30039.0
00:10:00,30035.0
00:10:00,30014.0
00:10:00,30008.0
00:10:00,30013.0
00:10:00,30019.0
00:10:00,30029.0
00:10:00,30023.0
00:10:00,30015.0
00:10:00,30025.0
00:10:00,30030.0
00:10:00,30045.0
00:10:00,30051.0
00:10:00,30058.0
00:10:00,30065.0
00:10:00,30070.0
00:10:00,30068.0
00:10:00,30068.0
00:10:00,30063.0
00:10:00,30078.0
00:10:00,30071.0
00:10:00,30045.0
00:10:00,30035.0
00:10:00,30038.0
00:10:00,30064.0
00:10:00,30081.0
00:10:00,30096.0
00:10:00,30085.0
00:10:00,30077.0
00:10:00,30088.0
00:10:00,30080.0
00:10:00,30059.0
00:10:00,30049.0
00:10:00,30049.0
00:10:00,30033.0
00:10:00,30005.0
00:10:00,30003.0
00:10:00,29987.0
00:10:00,29979.0
00:10:00,29971.0
00:10:00,29963.0
00:10:00,29948.0
00:10:00,29941.0
00:10:00,29927.0
00:10:00,29931.0
00:10:00,29934.0
00:10:00,29928.0
00:10:00,29920.0
00:10:00,29927.0
00:10:00,29917.0
00:10:00,29914.0
00:10:00,29889.0
00:10:00,29898.0
00:10:00,29898.0
00:10:00,29893.0
00:10:00,29900.0
00:10:00,29905.0
00:10:00,29903.0
00:10:00,29904.0
00:10:00,29889.0
00:10:00,29882.0
00:10:00,29872.0
00:10:00,29864.0
00:10:00,29844.0
00:10:00,29839.0
00:10:00,29821.0
00:10:00,29799.0
00:10:00,29803.0
00:10:00,29796.0
00:10:00,29771.0
00:10:00,29771.0
00:10:00,29764.0
00:10:00,29754.0
00:10:00,29753.0
00:10:00,29753.0
00:10:00,29749.0
00:10:00,29728.0
00:10:00,29728.0
00:10:00,29734.0
00:10:00,29717.0
00:10:00,29729.0
00:10:00,29734.0
00:10:00,29708.0
00:10:00,29719.0
00:10:00,29736.0
00:10:00,29714.0
00:10:00,29751.0
00:10:00,29758.0
00:10:00,29738.0
00:10:00,29736.0
00:10:00,29747.0
00:10:00,29736.0
00:10:00,29753.0
00:10:00,29738.0
00:10:00,29728.0
00:10:00,29728.0
00:10:00,29716.0
00:10:00,29699.0
00:10:00,29692.0
00:10:00,29684.0
00:10:00,29694.0
00:10:00,29686.0
00:10:00,29678.0
00:10:00,29665.0
00:10:00,29668.0
00:10:00,29667.0
00:10:00,29671.0
00:10:00,29664.0
00:10:00,29679.0
00:10:00,29682.0
00:10:00,29669.0
00:10:00,29672.0
00:10:00,29664.0
00:10:00,29672.0
00:10:00,29670.0
00:10:00,29675.0
00:10:00,29688.0
00:10:00,29688.0
00:10:00,29675.0
00:10:00,29669.0
00:10:00,29671.0
00:10:00,29648.0
00:10:00,29640.0
00:10:00,29651.0
00:10:00,29625.0
00:10:00,29621.0
00:10:00,29611.0
00:10:00,29622.0
00:10:00,29616.0
00:10:00,29631.0
00:10:00,29593.0
00:10:00,29603.0
00:10:00,29609.0
00:10:00,29608.0
00:10:00,29603.0
00:10:00,29592.0
00:10:00,29588.0
00:10:00,29602.0
00:10:00,29590.0
00:10:00,29589.0
00:10:00,29578.0
00:10:00,29582.0
00:10:00,29577.0
00:10:00,29580.0
00:10:00,29593.0
00:10:00,29592.0
00:10:00,29602.0
00:10:00,29617.0
00:10:00,29620.0
00:10:00,29623.0
00:10:00,29628.0
00:10:00,29636.0
00:10:00,29623.0
00:10:00,29611.0
00:10:00,29611.0
00:10:00,29605.0
00:10:00,29604.0
00:10:00,29598.0
00:10:00,29598.0
00:10:00,29598.0
00:10:00,29603.0
00:10:00,29595.0
00:10:00,29599.0
00:10:00,29600.0
00:10:00,29601.0
00:10:00,29614.0
00:10:00,29615.0
00:10:00,29617.0
00:10:00,29629.0
00:10:00,29640.0
00:10:00,29647.0
00:10:00,29654.0
00:10:00,29656.0
00:10:00,29661.0
00:10:00,29665.0
00:10:00,29675.0
00:10:00,29678.0
00:10:00,29663.0
00:10:00,29655.0
00:10:00,29657.0
00:10:00,29668.0
00:10:00,29676.0
00:10:00,29678.0
00:10:00,29677.0
00:10:00,29686.0
00:10:00,29669.0
00:10:00,29666.0
00:10:00,29653.0
00:10:00,29663.0
00:10:00,29660.0
00:10:00,29643.0
00:10:00,29635.0
00:10:00,29624.0
00:10:00,29642.0
00:10:00,29597.0
00:10:00,29595.0
00:10:00,29597.0
00:10:00,29615.0
00:10:00,29586.0
00:10:00,29578.0
00:10:00,29579.0
00:10:00,29572.0
00:10:00,29574.0
00:10:00,29571.0
00:10:00,29571.0
00:10:00,29573.0
00:10:00,29583.0
00:10:00,29583.0
00:10:00,29566.0
00:10:00,29551.0
00:10:00,29530.0
00:10:00,29513.0
00:10:00,29522.0
00:10:00,29498.0
00:10:00,29487.0
00:10:00,29494.0
00:10:00,29491.0
00:10:00,29494.0
00:10:00,29474.0
00:10:00,29493.0
00:10:00,29483.0
00:10:00,29476.0
00:10:00,29469.0
00:10:00,29477.0
00:10:00,29455.0
00:10:00,29457.0
00:10:00,29448.0
00:10:00,29422.0
00:10:00,29424.0
00:10:00,29411.0
00:10:00,29392.0
00:10:00,29389.0
00:10:00,29381.0
00:10:00,29383.0
00:10:00,29365.0
00:10:00,29345.0
00:10:00,29357.0
00:10:00,29363.0
00:10:00,29368.0
00:10:00,29362.0
00:10:00,29355.0
00:10:00,29344.0
00:10:00,29339.0
00:10:00,29334.0
00:10:00,29335.0
00:10:00,29324.0
00:10:00,29317.0
00:10:00,29325.0
00:10:00,29313.0
00:10:00,29300.0
00:10:00,29308.0
00:10:00,29319.0
00:10:00,29364.0
00:10:00,29345.0
00:10:00,29343.0
01:10:00,29488.0
00:10:00,29480.0
00:10:00,29468.0
00:10:00,29446.0
00:10:00,29449.0
00:10:00,29448.0
00:10:00,29443.0
00:10:00,29447.0
00:10:00,29447.0
00:10:00,29442.0
00:10:00,29441.0
00:10:00,29459.0
00:10:00,29424.0
00:10:00,29420.0
00:10:00,29415.0
00:10:00,29409.0
00:10:00,29409.0
00:10:00,29387.0
00:10:00,N
00:10:00,29375.0
00:10:00,29396.0
00:10:00,29396.0
00:10:00,29396.0
00:10:00,29399.0
00:10:00,29394.0
00:10:00,29389.0
00:10:00,29395.0
00:10:00,29401.0
00:10:00,29402.0
00:10:00,29401.0
00:10:00,29392.0
00:10:00,29391.0
00:10:00,29419.0
00:10:00,29402.0
00:10:00,29408.0
00:10:00,29421.0
00:10:00,29445.0
00:10:00,29443.0
00:10:00,29460.0
00:10:00,29471.0
00:10:00,29493.0
00:10:00,29476.0
00:10:00,29492.0
00:10:00,29499.0
00:10:00,29499.0
00:10:00,29486.0
00:10:00,29475.0
00:10:00,29530.0
01:10:00,29521.0
00:10:00,29538.0
00:10:00,29535.0
00:10:00,29568.0
00:10:00,29552.0
00:10:00,29515.0
00:10:00,29524.0
00:10:00,29538.0
00:10:00,29527.0
00:10:00,29558.0
00:10:00,29545.0
00:10:00,29559.0
00:10:00,29578.0
00:10:00,29572.0
00:10:00,29601.0
00:10:00,29606.0
00:10:00,29613.0
00:10:00,29621.0
00:10:00,29631.0
00:10:00,29626.0
00:10:00,29647.0
00:10:00,29590.0
00:10:00,29593.0
00:10:00,29583.0
00:10:00,29591.0
00:10:00,29580.0
00:10:00,29580.0
00:10:00,29572.0
00:10:00,29570.0
00:10:00,29556.0
00:10:00,29552.0
00:10:00,29557.0
00:10:00,29548.0
00:10:00,29532.0
00:10:00,29524.0
00:10:00,29536.0
00:10:00,29520.0
00:10:00,29515.0
00:10:00,29506.0
00:10:00,29514.0
00:10:00,29510.0
00:10:00,29497.0
00:10:00,29508.0
00:10:00,29497.0
00:10:00,29504.0
00:10:00,29507.0
00:10:00,29502.0
00:10:00,29499.0
00:10:00,29519.0
00:10:00,29520.0
00:10:00,29519.0
00:10:00,29503.0
00:10:00,29509.0
00:10:00,29508.0
01:10:00,29492.0
00:10:00,29473.0
00:10:00,29493.0
00:10:00,29488.0
00:10:00,29468.0
00:10:00,29474.0
00:10:00,29469.0
00:10:00,29484.0
00:10:00,29465.0
00:10:00,29472.0
00:10:00,29476.0
00:10:00,29481.0
00:10:00,29464.0
00:10:00,29475.0
00:10:00,29461.0
00:10:00,29479.0
00:10:00,29464.0
00:10:00,29478.0
00:10:00,29482.0
00:10:00,29491.0
00:10:00,29487.0
00:10:00,29482.0
00:10:00,29495.0
00:10:00,29489.0
00:10:00,29492.0
00:10:00,29484.0
00:10:00,29485.0
00:10:00,29472.0
00:10:00,29471.0
00:10:00,29493.0
00:10:00,29486.0
00:10:00,29470.0
00:10:00,29478.0
00:10:00,29463.0
00:10:00,29472.0
00:10:00,29484.0
00:10:00,29500.0
00:10:00,29497.0
00:10:00,29482.0
00:10:00,29474.0
00:10:00,29475.0
00:10:00,29466.0
00:10:00,29460.0
00:10:00,29459.0
00:10:00,29443.0
00:10:00,29463.0
00:10:00,29460.0
00:10:00,29462.0
00:10:00,29470.0
00:10:00,29478.0
00:10:00,29480.0
00:10:00,29482.0
00:10:00,29485.0
00:10:00,29484.0
00:10:00,29486.0
00:10:00,29491.0
00:10:00,29485.0
00:10:00,29496.0
00:10:00,29499.0
00:10:00,29508.0
00:10:00,29522.0
00:10:00,29540.0
00:10:00,29537.0
00:10:00,29541.0
00:10:00,29556.0
00:10:00,29566.0
00:10:00,29555.0
00:10:00,29566.0
00:10:00,29557.0
00:10:00,29548.0
00:10:00,29556.0
00:10:00,29562.0
00:10:00,29571.0
00:10:00,29576.0
00:10:00,29591.0
00:10:00,29600.0
00:10:00,29596.0
00:10:00,29604.0
00:10:00,29586.0
00:10:00,29588.0
00:10:00,29577.0
00:10:00,29616.0
00:10:00,29622.0
00:10:00,29651.0
00:10:00,29630.0
00:10:00,29640.0
00:10:00,29634.0
00:10:00,29638.0
00:10:00,29625.0
00:10:00,29634.0
00:10:00,29636.0
00:10:00,29640.0
00:10:00,29641.0
00:10:00,29629.0
00:10:00,29632.0
00:10:00,29619.0
00:10:00,29608.0
00:10:00,29607.0
00:10:00,29597.0
00:10:00,29581.0
00:10:00,29590.0
00:10:00,29583.0
00:10:00,29596.0
00:10:00,29584.0
00:10:00,29575.0
00:10:00,29561.0
00:10:00,29559.0
00:10:00,29552.0
00:10:00,29547.0
00:10:00,29531.0
00:10:00,29522.0
00:10:00,29523.0
00:10:00,29528.0
00:10:00,29514.0
00:10:00,29514.0
00:10:00,29496.0
00:10:00,29510.0
00:10:00,29522.0
00:10:00,29532.0
00:10:00,29519.0
00:10:00,29519.0
00:10:00,29524.0
00:10:00,29529.0
00:10:00,29522.0
00:10:00,29549.0
00:10:00,29532.0
00:10:00,29523.0
00:10:00,29507.0
00:10:00,29507.0
00:10:00,29489.0
00:10:00,29494.0
00:10:00,29497.0
00:10:00,29496.0
00:10:00,29496.0
00:10:00,29484.0
00:10:00,29492.0
00:10:00,29498.0
00:10:00,29476.0
00:10:00,29484.0
00:10:00,29493.0
00:10:00,29483.0
00:10:00,29483.0
00:10:00,29490.0
00:10:00,29494.0
00:10:00,29478.0
00:10:00,29492.0
00:10:00,29480.0
00:10:00,29491.0
00:10:00,29482.0
00:10:00,29486.0
00:10:00,29486.0
00:10:00,29476.0
00:10:00,29490.0
00:10:00,29499.0
00:10:00,29484.0
00:10:00,29471.0
00:10:00,29466.0
00:10:00,29456.0
00:10:00,29472.0
00:10:00,29456.0
00:10:00,29464.0
00:10:00,29480.0
00:10:00,29477.0
00:10:00,29468.0
00:10:00,29465.0
00:10:00,N
00:10:00,N
00:10:00,29462.0
00:10:00,29474.0
00:10:00,29491.0
00:10:00,29482.0
00:10:00,29473.0
00:10:00,29465.0
00:10:00,29461.0
00:10:00,29472.0
00:10:00,29474.0
00:10:00,29478.0
00:10:00,29476.0
00:10:00,29489.0
00:10:00,29479.0
01:10:00,29479.0
00:10:00,29476.0
00:10:00,29482.0
00:10:00,29476.0
00:10:00,29480.0
00:10:00,29476.0
00:10:00,29471.0
00:10:00,29474.0
00:10:00,29471.0
00:10:00,29468.0
00:10:00,29475.0
00:10:00,29479.0
00:10:00,29487.0
00:10:00,29488.0
00:10:00,29496.0
00:10:00,29494.0
00:10:00,29502.0
00:10:00,29520.0
00:10:00,29528.0
00:10:00,29538.0
00:10:00,29535.0
00:10:00,29549.0
00:10:00,29568.0
00:10:00,29586.0
00:10:00,29578.0
00:10:00,29602.0
00:10:00,29611.0
00:10:00,29598.0
00:10:00,29638.0
00:10:00,29639.0
00:10:00,29688.0
00:10:00,29708.0
00:10:00,29701.0
00:10:00,29708.0
00:10:00,29727.0
00:10:00,29688.0
00:10:00,29741.0
00:10:00,29725.0
00:10:00,29728.0
00:10:00,29681.0
00:10:00,29702.0
00:10:00,29680.0
00:10:00,29667.0
00:10:00,29679.0
00:10:00,29711.0
00:10:00,29746.0
00:10:00,29811.0
00:10:00,29710.0
00:10:00,29733.0
00:10:00,29693.0
00:10:00,29731.0
00:10:00,29765.0
00:10:00,29771.0
00:10:00,29733.0
00:10:00,29752.0
00:10:00,29745.0
00:10:00,29757.0
00:10:00,29715.0
00:10:00,29711.0
00:10:00,29724.0
00:10:00,29690.0
00:10:00,29697.0
00:10:00,29694.0
00:10:00,29697.0
00:10:00,29673.0
00:10:00,29672.0
00:10:00,29646.0
00:10:00,29628.0
00:10:00,29639.0
00:10:00,29636.0
00:10:00,29632.0
00:10:00,29628.0
00:10:00,29645.0
00:10:00,29629.0
00:10:00,29614.0
00:10:00,29601.0
00:10:00,29601.0
00:10:00,29588.0
00:10:00,29603.0
00:10:00,29595.0
00:10:00,29566.0
00:10:00,29580.0
00:10:00,29557.0
00:10:00,29568.0
00:10:00,29554.0
00:10:00,29546.0
00:10:00,29556.0
00:10:00,29539.0
00:10:00,29565.0
00:10:00,29564.0
00:10:00,29559.0
00:10:00,29566.0
00:10:00,29557.0
00:10:00,29562.0
00:10:00,29572.0
00:10:00,29565.0
00:10:00,29559.0
00:10:00,29566.0
00:10:00,29561.0
00:10:00,29544.0
00:10:00,29540.0
00:10:00,29547.0
00:10:00,29535.0
00:10:00,29529.0
00:10:00,29523.0
00:10:00,29544.0
00:10:00,29535.0
00:10:00,29550.0
00:10:00,29533.0
00:10:00,29545.0
00:10:00,29523.0
00:10:00,29531.0
00:10:00,29521.0
00:10:00,29521.0
00:10:00,29495.0
00:10:00,29525.0
00:10:00,29532.0
00:10:00,29538.0
00:10:00,29524.0
00:10:00,29542.0
00:10:00,29548.0
00:10:00,29532.0
00:10:00,29534.0
00:10:00,29548.0
00:10:00,29532.0
00:10:00,29510.0
01:10:00,29561.0
00:10:00,29538.0
00:10:00,29541.0
00:10:00,29554.0
00:10:00,29564.0
00:10:00,29556.0
00:10:00,29534.0
00:10:00,29536.0
00:10:00,29532.0
00:10:00,29546.0
00:10:00,29547.0
00:10:00,29550.0
00:10:00,29559.0
00:10:00,29550.0
00:10:00,29518.0
00:10:00,29532.0
00:10:00,29536.0
00:10:00,29534.0
00:10:00,29540.0
00:10:00,29548.0
00:10:00,29551.0
00:10:00,29549.0
00:10:00,29542.0
00:10:00,29546.0
00:10:00,29534.0
00:10:00,29531.0
00:10:00,29542.0
00:10:00,29554.0
00:10:00,29560.0
00:10:00,29572.0
00:10:00,29579.0
00:10:00,29597.0
00:10:00,29607.0
00:10:00,29620.0
00:10:00,29608.0
00:10:00,29644.0
00:10:00,29631.0
00:10:00,29647.0
00:10:00,29663.0
00:10:00,29666.0
00:10:00,29662.0
00:10:00,29685.0
00:10:00,29700.0
00:10:00,29711.0
00:10:00,29748.0
00:10:00,29727.0
00:10:00,29754.0
00:10:00,29745.0
01:10:00,29680.0
00:10:00,29696.0
00:10:00,29731.0
00:10:00,29673.0
00:10:00,29669.0
00:10:00,29608.0
00:10:00,29631.0
00:10:00,29659.0
00:10:00,29665.0
00:10:00,29662.0
00:10:00,29653.0
00:10:00,29595.0
00:10:00,29564.0
00:10:00,29533.0
00:10:00,29572.0
00:10:00,29464.0
00:10:00,29459.0
00:10:00,29505.0
00:10:00,29439.0
00:10:00,29444.0
00:10:00,29575.0
00:10:00,29612.0
00:10:00,29646.0
00:10:00,29611.0
00:10:00,29420.0
00:10:00,29312.0
00:10:00,29248.0
00:10:00,29284.0
00:10:00,29304.0
00:10:00,29160.0
00:10:00,29326.0
00:10:00,29235.0
00:10:00,29233.0
00:10:00,29277.0
00:10:00,29136.0
00:10:00,29113.0
00:10:00,29134.0
00:10:00,29165.0
00:10:00,29184.0
00:10:00,29132.0
00:10:00,29061.0
00:10:00,29161.0
00:10:00,29257.0
00:10:00,29157.0
00:10:00,29231.0
00:10:00,29247.0
00:10:00,29173.0
00:10:00,29238.0
00:10:00,29155.0
00:10:00,29083.0
00:10:00,29012.0
00:10:00,28924.0
00:10:00,29160.0
00:10:00,29003.0
00:10:00,29144.0
00:10:00,29122.0
00:10:00,29162.0
00:10:00,29277.0
00:10:00,29143.0
00:10:00,29207.0
00:10:00,29181.0
00:10:00,29065.0
00:10:00,29156.0
00:10:00,29194.0
00:10:00,29194.0
00:10:00,29215.0
00:10:00,29283.0
00:10:00,29378.0
00:10:00,29365.0
00:10:00,29241.0
00:10:00,29220.0
00:10:00,29310.0
00:10:00,29373.0
00:10:00,29419.0
00:10:00,29375.0
00:10:00,29380.0
00:10:00,29302.0
00:10:00,29257.0
00:10:00,29221.0
00:10:00,29257.0
00:10:00,29261.0
00:10:00,29350.0
00:10:00,29327.0
00:10:00,29322.0
00:10:00,29334.0
00:10:00,29268.0
00:10:00,29300.0
00:10:00,29196.0
00:10:00,29324.0
00:10:00,29558.0
00:10:00,29556.0
00:10:00,29567.0
00:10:00,29540.0
00:10:00,29534.0
00:10:00,29510.0
00:10:00,29519.0
00:10:00,29536.0
00:10:00,29550.0
00:10:00,29517.0
00:10:00,29544.0
00:10:00,29540.0
00:10:00,29577.0
00:10:00,29582.0
00:10:00,29582.0
00:10:00,29611.0
00:10:00,29597.0
00:10:00,29608.0
00:10:00,29597.0
00:10:00,29603.0
00:10:00,29611.0
00:10:00,29609.0
00:10:00,29614.0
00:10:00,29574.0
00:10:00,29572.0
00:10:00,29585.0
00:10:00,29571.0
00:10:00,29548.0
00:10:00,29535.0
00:10:00,29548.0
00:10:00,29547.0
00:10:00,29546.0
00:10:00,29550.0
00:10:00,29546.0
00:10:00,29545.0
00:10:00,29532.0
00:10:00,29515.0
00:10:00,29496.0
00:10:00,29512.0
00:10:00,29529.0
00:10:00,29511.0
00:10:00,29523.0
00:10:00,29552.0
00:10:00,29572.0
00:10:00,29562.0
00:10:00,29569.0
00:10:00,29558.0
00:10:00,29583.0
00:10:00,29596.0
00:10:00,29604.0
00:10:00,29640.0
00:10:00,29600.0
00:10:00,29589.0
00:10:00,29630.0
00:10:00,29675.0
00:10:00,29720.0
00:10:00,29733.0
00:10:00,29696.0
00:10:00,29723.0
00:10:00,29715.0
00:10:00,29696.0
00:10:00,29746.0
00:10:00,29747.0
00:10:00,29765.0
00:10:00,29773.0
00:10:00,29753.0
00:10:00,29728.0
00:10:00,29744.0
00:10:00,29751.0
00:10:00,29749.0
00:10:00,29750.0
00:10:00,29725.0
00:10:00,29733.0
00:10:00,29751.0
00:10:00,29753.0
00:10:00,29752.0
00:10:00,29741.0
00:10:00,29750.0
00:10:00,29730.0
00:10:00,29743.0
00:10:00,29742.0
00:10:00,29772.0
00:10:00,29756.0
00:10:00,29717.0
00:10:00,29686.0
00:10:00,29698.0
00:10:00,29699.0
00:10:00,29684.0
00:10:00,29691.0
00:10:00,29672.0
00:10:00,29676.0
00:10:00,29694.0
00:10:00,29691.0
00:10:00,29687.0
00:10:00,29702.0
00:10:00,29707.0
00:10:00,29719.0
00:10:00,29697.0
00:10:00,29709.0
00:10:00,29680.0
00:10:00,29647.0
00:10:00,29653.0
00:10:00,29650.0
00:10:00,29633.0
00:10:00,29604.0
00:10:00,29610.0
00:10:00,29578.0
00:10:00,29562.0
00:10:00,29546.0
00:10:00,29573.0
00:10:00,29565.0
00:10:00,29545.0
00:10:00,29571.0
00:10:00,29546.0
00:10:00,29513.0
00:10:00,29537.0
00:10:00,29534.0
00:10:00,29562.0
00:10:00,29523.0
00:10:00,29515.0
00:10:00,29361.0
00:10:00,29165.0
00:10:00,29604.0
00:10:00,29593.0
00:10:00,29262.0
00:10:00,29458.0
00:10:00,29445.0
00:10:00,29532.0
00:10:00,29536.0
00:10:00,29530.0
00:10:00,29594.0
00:10:00,29566.0
00:10:00,29577.0
00:10:00,29585.0
00:10:00,29603.0
00:10:00,29622.0
00:10:00,29641.0
00:10:00,29622.0
00:10:00,29620.0
00:10:00,29628.0
00:10:00,29638.0
00:10:00,29626.0
00:10:00,29638.0
00:10:00,29632.0
00:10:00,29615.0
00:10:00,29582.0
00:10:00,29516.0
00:10:00,29484.0
00:10:00,29513.0
00:10:00,29515.0
00:10:00,29521.0
00:10:00,29527.0
00:10:00,29493.0
00:10:00,29489.0
00:10:00,29535.0
00:10:00,29553.0
00:10:00,29581.0
00:10:00,29585.0
00:10:00,29594.0
00:10:00,29601.0
00:10:00,29597.0
00:10:00,29606.0
00:10:00,29640.0
00:10:00,29609.0
00:10:00,29602.0
00:10:00,29603.0
00:10:00,29621.0
00:10:00,29629.0
00:10:00,29613.0
00:10:00,29620.0
00:10:00,29607.0
00:10:00,29607.0
00:10:00,29602.0
00:10:00,29596.0
00:10:00,29553.0
00:10:00,29549.0
00:10:00,N
00:10:00,29554.0
00:10:00,29568.0
00:10:00,29552.0
00:10:00,29576.0
00:10:00,29579.0
00:10:00,29601.0
00:10:00,29602.0
00:10:00,29601.0
00:10:00,29572.0
00:10:00,29575.0
00:10:00,29569.0
00:10:00,29549.0
00:10:00,29543.0
00:10:00,29534.0
00:10:00,29499.0
00:10:00,29492.0
00:10:00,29482.0
00:10:00,29499.0
00:10:00,29500.0
00:10:00,29505.0
00:10:00,29498.0
00:10:00,29502.0
00:10:00,29509.0
00:10:00,29505.0
00:10:00,29513.0
00:10:00,29510.0
00:10:00,29518.0
00:10:00,29521.0
00:10:00,29508.0
00:10:00,29506.0
00:10:00,29512.0
00:10:00,29497.0
00:10:00,29487.0
00:10:00,29500.0
00:10:00,29497.0
00:10:00,29499.0
00:10:00,29487.0
00:10:00,29481.0
00:10:00,29477.0
00:10:00,29485.0
00:10:00,29487.0
00:10:00,29486.0
00:10:00,29487.0
00:10:00,29467.0
00:10:00,29471.0
00:10:00,29475.0
00:10:00,29501.0
00:10:00,29483.0
00:10:00,29466.0
00:10:00,29472.0
00:10:00,29479.0
00:10:00,29464.0
00:10:00,29422.0
00:10:00,29433.0
00:10:00,29409.0
00:10:00,29414.0
00:10:00,29420.0
00:10:00,29403.0
00:10:00,29414.0
00:10:00,29434.0
00:10:00,29428.0
00:10:00,29402.0
00:10:00,29406.0
00:10:00,29413.0
00:10:00,29421.0
00:10:00,29430.0
00:10:00,29427.0
00:10:00,29435.0
00:10:00,29441.0
00:10:00,29439.0
00:10:00,29440.0
00:10:00,29423.0
00:10:00,29434.0
00:10:00,29431.0
00:10:00,29438.0
00:10:00,29429.0
01:10:00,29448.0
00:10:00,29451.0
00:10:00,29432.0
00:10:00,29445.0
00:10:00,29440.0
00:10:00,29447.0
00:10:00,29425.0
00:10:00,29432.0
00:10:00,29440.0
00:10:00,29428.0
00:10:00,29419.0
00:10:00,29419.0
00:10:00,29417.0
00:10:00,29413.0
00:10:00,29405.0
00:10:00,29406.0
00:10:00,29393.0
00:10:00,29413.0
00:10:00,29397.0
00:10:00,29415.0
00:10:00,29318.0
00:10:00,29359.0
00:10:00,29334.0
00:10:00,29390.0
01:10:00,29412.0
00:10:00,29403.0
00:10:00,29420.0
00:10:00,29421.0
00:10:00,29422.0
00:10:00,29412.0
00:10:00,29400.0
00:10:00,29407.0
00:10:00,29410.0
00:10:00,29412.0
00:10:00,29417.0
00:10:00,29398.0
