DATASET:,NOAA-SST
TIME UNIT:,seconds
FIRST TIMESTAMP:,2017-08-01 00:00:00
Time Delta,T0N110W,T0N125W,T0N140W,T0N155W,T0N165E,T0N170W,T0N180W,T0N95W,T2N110W,T2N125W,T2N140W,T2N155W,T2N165E,T2N170W,T2N180W,T2N95W,T2S110W,T2S125W,T2S140W,T2S155W,T2S165E,T2S170W,T2S180W,T2S95W,T5N110W,T5N125W,T5N140W,T5N155W,T5N165E,T5N170W,T5N180W,T5N95W,T5S110W,T5S125W,T5S140W,T5S155W,T5S165E,T5S170W,T5S180W,T5S95W,T8N110W,T8N125W,T8N155W,T8N165E,T8N170W,T8N180W,T8N95W,T8S110W,T8S125W,T8S155W,T8S165E,T8S170W,T8S180W,T8S95W,T9N140W
600,23610,25306,25542,N,29837,28241,N,21870,25629,26872,26949,N,N,N,N,26556,22513,24552,27061,N,30051,N,N,21831,26522,28213,28491,N,30213,29179,N,27619,24776,26417,27568,N,N,29310,28968,22139,28362,28573,N,N,N,29097,27974,25226,26679,28586,28784,29249,N,24386
600,23592,25301,25538,N,29827,28242,N,21866,25636,26869,26958,N,N,N,N,26570,22507,24547,N,N,30053,N,N,21851,26522,28214,28485,N,30290,29173,N,27603,24780,26409,27566,N,N,29317,28970,22139,28325,28571,N,N,N,29095,27975,25223,26668,28577,28784,29252,N,24379
600,N,25273,25570,N,29817,28234,N,21835,25628,26870,26967,N,N,N,N,26568,22503,24544,27056,N,30039,N,N,21818,26518,28204,28492,N,30259,29167,N,N,24777,26405,27562,N,N,29318,28961,22140,28288,28564,N,N,N,29092,27971,25216,26666,28612,28791,29237,N,24386
600,23577,25295,25597,N,29803,28231,N,21814,25626,26864,26959,N,N,N,N,26561,22486,24550,27056,N,30032,N,N,21820,26510,28216,28485,N,30252,29182,N,27607,24768,26413,27569,N,N,29317,28967,22152,28264,28573,N,N,N,29093,27963,25220,26670,28618,28790,29228,N,24380
600,23560,25270,25636,N,29790,28225,N,21776,25621,26869,26971,N,N,N,N,26559,22478,24548,27067,N,30031,N,N,21847,26497,28215,28488,N,30234,29184,N,27620,24774,26408,27564,N,N,29320,28944,22145,28240,28556,N,N,N,29095,27961,25226,26660,28614,28790,29236,N,24365
600,23545,25235,25634,N,29791,28230,N,21768,25627,26867,26966,N,N,N,N,26553,22479,24549,27066,N,30026,N,N,21840,26498,28212,28491,N,30270,29176,N,27622,24773,26415,27568,N,N,29309,28958,22144,28197,28565,N,N,N,29092,27955,25226,26676,28615,28790,29228,N,24379
600,23537,25241,25647,N,29785,28222,N,21773,25628,26862,26962,N,N,N,N,26540,22459,24548,27058,N,30028,N,N,21843,26487,N,28482,N,30153,29181,N,27612,24764,26407,27576,N,N,29312,28965,22144,28185,28557,N,N,N,29097,27961,25219,26673,28613,28787,29216,N,24375
600,23527,25259,25657,N,29795,28229,N,21768,25624,26861,26965,N,N,N,N,26539,22452,24542,27068,N,30022,N,N,21848,26488,N,28489,N,30189,29171,N,27616,24761,26411,27574,N,N,29307,28953,22139,28162,28565,N,N,N,29090,27984,25220,26666,28611,28784,29227,N,24380
600,23526,25241,25647,N,29778,28216,N,21740,25631,26860,26972,N,N,N,N,26530,22452,24527,27068,N,30022,N,N,21830,26480,28197,28488,N,30159,29169,N,27606,24755,26406,27577,N,N,29314,28959,22135,28161,28547,N,N,N,29089,27999,25215,26665,28601,28779,29218,N,24370
600,23511,25240,25674,N,29778,28222,N,21669,25625,26867,26967,N,N,N,N,26543,22457,24541,27047,N,3,N,N,21820,26481,28193,28492,N,30126,29159,N,27634,24750,26399,27579,N,N,29310,28960,22136,28118,28534,N,N,N,29085,28001,25218,26663,28581,28781,29228,N,24376
600,23518,25205,25660,N,29775,28215,N,21662,25626,26865,26968,N,N,N,N,26529,22453,24536,27054,N,3,N,N,21800,26458,28191,28484,N,29994,29160,N,27634,24746,26406,27577,N,N,29317,28952,22131,28118,28548,N,N,N,29089,28010,25209,26661,28585,28772,29216,N,24369
600,23507,25233,25634,N,29778,28226,N,21651,25624,26858,26964,N,N,N,N,26532,22433,24531,27064,N,30020,N,N,21815,26458,28190,28491,N,29984,29139,N,27621,24743,26402,27578,N,N,29303,28947,22141,28101,28545,N,N,N,29081,28011,25206,26654,28574,28777,29217,N,24374
