Dataset,Filename,#rows,Coder,%,Error Threshold,Window Param,Size (B),CR (%),Delta - Size (data),Delta - Size (mask),Delta - Size (total),Delta - CR (%),Other columns - Size (data),Other columns - Size (mask),Other columns - Size (total),Other columns - CR (%)
,,,,,,64,168.865,43.87,447185,0,447185,100.0,902054,0,902054,34.29
,,,,,,128,171.156,44.47,447185,0,447185,100.0,920377,0,920377,34.99
,,,,,,256,174.352,45.3,447185,0,447185,100.0,945946,0,945946,35.96
,,,,3,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0]",4,213.088,55.36,447185,0,447185,100.0,1255834,0,1255834,47.74
,,,,,,8,175.047,45.48,447185,0,447185,100.0,951511,0,951511,36.17
,,,,,,16,156.626,40.69,447185,0,447185,100.0,804142,0,804142,30.57
,,,,,,32,149.779,38.91,447185,0,447185,100.0,749365,0,749365,28.49
,,,,,,64,148.522,38.59,447185,0,447185,100.0,739304,0,739304,28.11
,,,,,,128,149.716,38.9,447185,0,447185,100.0,748861,0,748861,28.47
,,,,,,256,152.024,39.49,447185,0,447185,100.0,767326,0,767326,29.17
,,,,5,"[0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1]",4,192.117,49.91,447185,0,447185,100.0,1088066,0,1088066,41.36
,,,,,,8,145.992,37.93,447185,0,447185,100.0,719070,0,719070,27.34
,,,,,,16,121.461,31.55,447185,0,447185,100.0,522818,0,522818,19.88
,,,,,,32,110.258,28.64,447185,0,447185,100.0,433195,0,433195,16.47
,,,,,,64,105.887,27.51,447185,0,447185,100.0,398226,0,398226,15.14
,,,,,,128,104.771,27.22,447185,0,447185,100.0,389302,0,389302,14.8
,,,,,,256,105.178,27.32,447185,0,447185,100.0,392556,0,392556,14.92
,,,,10,"[0, 2, 2, 1, 1, 1, 1, 1, 1, 2, 1]",4,181.292,47.1,447185,0,447185,100.0,1001466,0,1001466,38.07
,,,,,,8,130.371,33.87,447185,0,447185,100.0,594100,0,594100,22.59
,,,,,,16,101.939,26.48,447185,0,447185,100.0,366642,0,366642,13.94
,,,,,,32,87.496,22.73,447185,0,447185,100.0,251100,0,251100,9.55
,,,,,,64,80.805,20.99,447185,0,447185,100.0,197568,0,197568,7.51
,,,,,,128,78.063,20.28,447185,0,447185,100.0,175639,0,175639,6.68
,,,,,,256,77.198,20.06,447185,0,447185,100.0,168716,0,168716,6.41
,,,,15,"[0, 2, 3, 2, 2, 1, 2, 2, 1, 4, 2]",4,180.157,46.8,447185,0,447185,100.0,992384,0,992384,37.73
,,,,,,8,128.131,33.29,447185,0,447185,100.0,576182,0,576182,21.9
,,,,,,16,98.342,25.55,447185,0,447185,100.0,337868,0,337868,12.84
,,,,,,32,82.615,21.46,447185,0,447185,100.0,212055,0,212055,8.06
,,,,,,64,74.803,19.43,447185,0,447185,100.0,149558,0,149558,5.69
,,,,,,128,71.258,18.51,447185,0,447185,100.0,121194,0,121194,4.61
,,,,,,256,69.882,18.15,447185,0,447185,100.0,110184,0,110184,4.19
,,,,20,"[0, 3, 4, 2, 3, 1, 2, 2, 2, 5, 2]",4,179.859,46.73,447185,0,447185,100.0,990006,0,990006,37.64
,,,,,,8,127.489,33.12,447185,0,447185,100.0,571046,0,571046,21.71
,,,,,,16,97.206,25.25,447185,0,447185,100.0,328776,0,328776,12.5
,,,,,,32,81.030,21.05,447185,0,447185,100.0,199375,0,199375,7.58
,,,,,,64,72.837,18.92,447185,0,447185,100.0,133824,0,133824,5.09
,,,,,,128,68.956,17.91,447185,0,447185,100.0,102777,0,102777,3.91
,,,,,,256,67.344,17.5,447185,0,447185,100.0,89882,0,89882,3.42
,,,,30,"[0, 5, 6, 3, 4, 2, 3, 3, 2, 7, 3]",4,179.537,46.64,447185,0,447185,100.0,987430,0,987430,37.54
,,,,,,8,126.849,32.95,447185,0,447185,100.0,565920,0,565920,21.51
,,,,,,16,96.028,24.95,447185,0,447185,100.0,319352,0,319352,12.14
,,,,,,32,79.153,20.56,447185,0,447185,100.0,184355,0,184355,7.01
,,,,,,64,70.417,18.29,447185,0,447185,100.0,114470,0,114470,4.35
,,,,,,128,66.084,17.17,447185,0,447185,100.0,79807,0,79807,3.03
,,,,,,256,64.090,16.65,447185,0,447185,100.0,63850,0,63850,2.43
,,,CoderPWLH,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",4,582.294,151.28,447185,0,447185,100.0,4209482,0,4209482,160.03
,,,,,,8,445.242,115.67,447185,0,447185,100.0,3113068,0,3113068,118.35
,,,,,,16,386.376,100.38,447185,0,447185,100.0,2642140,0,2642140,100.44
,,,,,,32,364.912,94.8,447185,0,447185,100.0,2470431,0,2470431,93.91
,,,,,,64,358.427,93.12,447185,0,447185,100.0,2418550,0,2418550,91.94
,,,,,,128,357.918,92.99,447185,0,447185,100.0,2414472,0,2414472,91.79
,,,,,,256,359.755,93.46,447185,0,447185,100.0,2429168,0,2429168,92.35
,,,,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",4,582.294,151.28,447185,0,447185,100.0,4209482,0,4209482,160.03
,,,,,,8,445.242,115.67,447185,0,447185,100.0,3113068,0,3113068,118.35
,,,,,,16,386.376,100.38,447185,0,447185,100.0,2642140,0,2642140,100.44
,,,,,,32,364.912,94.8,447185,0,447185,100.0,2470431,0,2470431,93.91
,,,,,,64,358.427,93.12,447185,0,447185,100.0,2418550,0,2418550,91.94
,,,,,,128,357.918,92.99,447185,0,447185,100.0,2414472,0,2414472,91.79
,,,,,,256,359.755,93.46,447185,0,447185,100.0,2429168,0,2429168,92.35
,,,,3,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0]",4,556.421,144.55,447185,0,447185,100.0,4002496,0,4002496,152.16
,,,,,,8,403.763,104.9,447185,0,447185,100.0,2781234,0,2781234,105.73
,,,,,,16,335.025,87.04,447185,0,447185,100.0,2231328,0,2231328,84.83
,,,,,,32,307.077,79.78,447185,0,447185,100.0,2007751,0,2007751,76.33
,,,,,,64,296.980,77.15,447185,0,447185,100.0,1926968,0,1926968,73.25
,,,,,,128,294.171,76.42,447185,0,447185,100.0,1904501,0,1904501,72.4
,,,,,,256,294.597,76.53,447185,0,447185,100.0,1907904,0,1907904,72.53
,,,,5,"[0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1]",4,502.881,130.65,447185,0,447185,100.0,3574176,0,3574176,135.87
,,,,,,8,317.902,82.59,447185,0,447185,100.0,2094349,0,2094349,79.62
,,,,,,16,228.513,59.37,447185,0,447185,100.0,1379236,0,1379236,52.43
,,,,,,32,186.931,48.56,447185,0,447185,100.0,1046580,0,1046580,39.79
,,,,,,64,168.366,43.74,447185,0,447185,100.0,898062,0,898062,34.14
,,,,,,128,160.568,41.71,447185,0,447185,100.0,835679,0,835679,31.77
,,,,,,256,157.995,41.05,447185,0,447185,100.0,815088,0,815088,30.99
,,,,10,"[0, 2, 2, 1, 1, 1, 1, 1, 1, 2, 1]",4,476.522,123.8,447185,0,447185,100.0,3363304,0,3363304,127.86
,,,,,,8,274.963,71.43,447185,0,447185,100.0,1750834,0,1750834,66.56
,,,,,,16,174.314,45.29,447185,0,447185,100.0,945644,0,945644,35.95
,,,,,,32,124.737,32.41,447185,0,447185,100.0,549028,0,549028,20.87
,,,,,,64,100.991,26.24,447185,0,447185,100.0,359058,0,359058,13.65
,,,,,,128,89.958,23.37,447185,0,447185,100.0,270793,0,270793,10.29
,,,,,,256,85.381,22.18,447185,0,447185,100.0,234176,0,234176,8.9
,,,,15,"[0, 2, 3, 2, 2, 1, 2, 2, 1, 4, 2]",4,475.090,123.43,447185,0,447185,100.0,3351852,0,3351852,127.42
,,,,,,8,272.131,70.7,447185,0,447185,100.0,1728182,0,1728182,65.7
,,,,,,16,169.761,44.1,447185,0,447185,100.0,909216,0,909216,34.56
,,,,,,32,118.551,30.8,447185,0,447185,100.0,499540,0,499540,18.99
,,,,,,64,93.486,24.29,447185,0,447185,100.0,299018,0,299018,11.37
,,,,,,128,81.404,21.15,447185,0,447185,100.0,202367,0,202367,7.69
