Dataset,Filename,#rows,Coder,%,Error Threshold,Window Param,Size (B),CR (%),Delta - Size (data),Delta - Size (mask),Delta - Size (total),Delta - CR (%),Other columns - Size (data),Other columns - Size (mask),Other columns - Size (total),Other columns - CR (%)
,,,,,,32,819705,30.47,3126589,0,3126589,100.0,3425305,0,3425305,18.62
,,,,,,64,641238,23.83,3126589,0,3126589,100.0,1997554,0,1997554,10.86
,,,,,,128,555204,20.64,3126589,0,3126589,100.0,1309281,0,1309281,7.12
,,,,,,256,516228,19.19,3126589,0,3126589,100.0,997472,0,997472,5.42
,,,,30,,4,3328123,123.7,3126589,0,3126589,100.0,23492646,0,23492646,127.74
,,,,,,8,1899034,70.58,3126589,0,3126589,100.0,12059938,0,12059938,65.57
,,,,,,16,1173131,43.6,3126589,0,3126589,100.0,6252704,0,6252704,34.0
,,,,,,32,806780,29.99,3126589,0,3126589,100.0,3321901,0,3321901,18.06
,,,,,,64,624087,23.2,3126589,0,3126589,100.0,1860354,0,1860354,10.12
,,,,,,128,534444,19.86,3126589,0,3126589,100.0,1143219,0,1143219,6.22
,,,,,,256,492145,18.29,3126589,0,3126589,100.0,804808,0,804808,4.38
,,,CoderPWLHInt,0,,4,1596056,59.32,3126589,0,3126589,100.0,9636112,0,9636112,52.39
,,,,,,8,1270466,47.22,3126589,0,3126589,100.0,7031384,0,7031384,38.23
,,,,,,16,1128758,41.95,3126589,0,3126589,100.0,5897716,0,5897716,32.07
,,,,,,32,1081302,40.19,3126589,0,3126589,100.0,5518085,0,5518085,30.0
,,,,,,64,1075471,39.97,3126589,0,3126589,100.0,5471430,0,5471430,29.75
,,,,,,128,1086092,40.37,3126589,0,3126589,100.0,5556402,0,5556402,30.21
,,,,,,256,1104161,41.04,3126589,0,3126589,100.0,5700946,0,5700946,31.0
,,,,1,,4,1596056,59.32,3126589,0,3126589,100.0,9636112,0,9636112,52.39
,,,,,,8,1270466,47.22,3126589,0,3126589,100.0,7031384,0,7031384,38.23
,,,,,,16,1128758,41.95,3126589,0,3126589,100.0,5897716,0,5897716,32.07
,,,,,,32,1081302,40.19,3126589,0,3126589,100.0,5518085,0,5518085,30.0
,,,,,,64,1075471,39.97,3126589,0,3126589,100.0,5471430,0,5471430,29.75
,,,,,,128,1086092,40.37,3126589,0,3126589,100.0,5556402,0,5556402,30.21
,,,,,,256,1104161,41.04,3126589,0,3126589,100.0,5700946,0,5700946,31.0
,,,,3,,4,1566782,58.23,3126589,0,3126589,100.0,9401918,0,9401918,51.12
,,,,,,8,1221616,45.4,3126589,0,3126589,100.0,6640579,0,6640579,36.11
,,,,,,16,1066531,39.64,3126589,0,3126589,100.0,5399904,0,5399904,29.36
,,,,,,32,1010192,37.55,3126589,0,3126589,100.0,4949195,0,4949195,26.91
,,,,,,64,998559,37.11,3126589,0,3126589,100.0,4856128,0,4856128,26.4
,,,,,,128,1004862,37.35,3126589,0,3126589,100.0,4906554,0,4906554,26.68
,,,,,,256,1019415,37.89,3126589,0,3126589,100.0,5022982,0,5022982,27.31
,,,,5,,4,1540240,57.25,3126589,0,3126589,100.0,9189576,0,9189576,49.97
,,,,,,8,1176779,43.74,3126589,0,3126589,100.0,6281892,0,6281892,34.16
,,,,,,16,1008900,37.5,3126589,0,3126589,100.0,4938852,0,4938852,26.85
,,,,,,32,943545,35.07,3126589,0,3126589,100.0,4416020,0,4416020,24.01
,,,,,,64,925620,34.4,3126589,0,3126589,100.0,4272624,0,4272624,23.23
,,,,,,128,927396,34.47,3126589,0,3126589,100.0,4286843,0,4286843,23.31
,,,,,,256,938434,34.88,3126589,0,3126589,100.0,4375128,0,4375128,23.79
,,,,10,,4,1466355,54.5,3126589,0,3126589,100.0,8598498,0,8598498,46.75
,,,,,,8,1053855,39.17,3126589,0,3126589,100.0,5298499,0,5298499,28.81
,,,,,,16,850519,31.61,3126589,0,3126589,100.0,3671818,0,3671818,19.96
,,,,,,32,758595,28.2,3126589,0,3126589,100.0,2936420,0,2936420,15.97
,,,,,,64,722153,26.84,3126589,0,3126589,100.0,2644888,0,2644888,14.38
,,,,,,128,711262,26.44,3126589,0,3126589,100.0,2557758,0,2557758,13.91
,,,,,,256,712289,26.47,3126589,0,3126589,100.0,2565980,0,2565980,13.95
,,,,15,,4,1419104,52.74,3126589,0,3126589,100.0,8220492,0,8220492,44.7
,,,,,,8,974868,36.23,3126589,0,3126589,100.0,4666602,0,4666602,25.37
,,,,,,16,747478,27.78,3126589,0,3126589,100.0,2847488,0,2847488,15.48
,,,,,,32,636271,23.65,3126589,0,3126589,100.0,1957835,0,1957835,10.65
,,,,,,64,584885,21.74,3126589,0,3126589,100.0,1546742,0,1546742,8.41
,,,,,,128,563340,20.94,3126589,0,3126589,100.0,1374373,0,1374373,7.47
,,,,,,256,556663,20.69,3126589,0,3126589,100.0,1320970,0,1320970,7.18
,,,,20,,4,1397812,51.95,3126589,0,3126589,100.0,8050154,0,8050154,43.77
,,,,,,8,939087,34.9,3126589,0,3126589,100.0,4380357,0,4380357,23.82
,,,,,,16,699967,26.02,3126589,0,3126589,100.0,2467394,0,2467394,13.42
,,,,,,32,578482,21.5,3126589,0,3126589,100.0,1495510,0,1495510,8.13
,,,,,,64,518851,19.28,3126589,0,3126589,100.0,1018470,0,1018470,5.54
,,,,,,128,491249,18.26,3126589,0,3126589,100.0,797645,0,797645,4.34
,,,,,,256,480019,17.84,3126589,0,3126589,100.0,707804,0,707804,3.85
,,,,30,,4,1388979,51.63,3126589,0,3126589,100.0,7979490,0,7979490,43.39
,,,,,,8,923515,34.32,3126589,0,3126589,100.0,4255787,0,4255787,23.14
,,,,,,16,678216,25.21,3126589,0,3126589,100.0,2293384,0,2293384,12.47
,,,,,,32,550662,20.47,3126589,0,3126589,100.0,1272960,0,1272960,6.92
,,,,,,64,485654,18.05,3126589,0,3126589,100.0,752890,0,752890,4.09
,,,,,,128,453380,16.85,3126589,0,3126589,100.0,494700,0,494700,2.69
,,,,,,256,438470,16.3,3126589,0,3126589,100.0,375406,0,375406,2.04
,,,CoderGAMPSLimit,0,,4,1202091,44.68,3126589,0,3126589,100.0,6484384,0,6484384,35.26
,,,,,,8,1005716,37.38,3126589,0,3126589,100.0,4913396,0,4913396,26.72
,,,,,,16,926655,34.44,3126589,0,3126589,100.0,4280906,0,4280906,23.28
,,,,,,32,908692,33.77,3126589,0,3126589,100.0,4137190,0,4137190,22.49
,,,,,,64,918613,34.14,3126589,0,3126589,100.0,4216552,0,4216552,22.93
,,,,,,128,939864,34.93,3126589,0,3126589,100.0,4386569,0,4386569,23.85
,,,,,,256,966347,35.92,3126589,0,3126589,100.0,4598434,0,4598434,25.0
,,,,1,,4,1176094,43.71,3126589,0,3126589,100.0,6276412,0,6276412,34.13
,,,,,,8,970024,36.05,3126589,0,3126589,100.0,4627851,0,4627851,25.16
,,,,,,16,882884,32.81,3126589,0,3126589,100.0,3930738,0,3930738,21.37
,,,,,,32,858164,31.9,3126589,0,3126589,100.0,3732970,0,3732970,20.3
,,,,,,64,862911,32.07,3126589,0,3126589,100.0,3770936,0,3770936,20.5
,,,,,,128,879922,32.7,3126589,0,3126589,100.0,3907033,0,3907033,21.24
,,,,,,256,902625,33.55,3126589,0,3126589,100.0,4088656,0,4088656,22.23
,,,,3,,4,1103669,41.02,3126589,0,3126589,100.0,5697016,0,5697016,30.98
,,,,,,8,870125,32.34,3126589,0,3126589,100.0,3828663,0,3828663,20.82
,,,,,,16,759453,28.23,3126589,0,3126589,100.0,2943276,0,2943276,16.0
,,,,,,32,714927,26.57,3126589,0,3126589,100.0,2587075,0,2587075,14.07
,,,,,,64,704747,26.19,3126589,0,3126589,100.0,2505624,0,2505624,13.62
,,,,,,128,709543,26.37,3126589,0,3126589,100.0,2544007,0,2544007,13.83
