DATASET:,NOAA
Timestamp,T0N110W,T0N125W,T0N140W,T0N155W,T0N165E,T0N170W,T0N180W,T0N95W,T2N110W,T2N125W,T2N140W,T2N155W,T2N165E,T2N170W,T2N180W,T2N95W,T2S110W,T2S125W,T2S140W,T2S155W,T2S165E,T2S170W,T2S180W,T2S95W,T5N110W,T5N125W,T5N140W,T5N155W,T5N165E,T5N170W,T5N180W,T5N95W,T5S110W,T5S125W,T5S140W,T5S155W,T5S165E,T5S170W,T5S180W,T5S95W,T8N110W,T8N125W,T8N155W,T8N165E,T8N170W,T8N180W,T8N95W,T8S110W,T8S125W,T8S155W,T8S165E,T8S170W,T8S180W,T8S95W,T9N140W
00:10:00,21345.0,N,23964.0,N,30256.0,N,28022.0,21769.0,22564.0,25565.0,25513.0,N,29889.0,27406.0,27894.0,N,21466.0,24576.0,24393.0,N,29860.0,28103.0,28137.0,21212.0,25581.0,27110.0,25681.0,27069.0,29454.0,28136.0,28209.0,N,22547.0,24897.0,26194.0,27515.0,N,29267.0,N,N,27331.0,27902.0,N,29179.0,28244.0,N,N,24151.0,25168.0,N,30131.0,29480.0,29826.0,22725.0,27829.0
00:10:00,21339.0,N,23947.0,N,N,N,28018.0,21744.0,22580.0,25573.0,25505.0,N,29894.0,27405.0,27899.0,N,21461.0,24574.0,24384.0,N,29891.0,28094.0,28124.0,21173.0,25558.0,27103.0,25679.0,27078.0,29457.0,28131.0,28215.0,N,22559.0,24920.0,26200.0,27512.0,N,29262.0,N,N,27330.0,27894.0,N,29176.0,28245.0,N,N,24139.0,25171.0,N,30119.0,29479.0,29817.0,N,27837.0
00:10:00,21348.0,N,23962.0,N,N,N,28011.0,21746.0,22590.0,25568.0,25509.0,N,29891.0,27405.0,27895.0,N,21456.0,24573.0,24381.0,N,29859.0,28092.0,28120.0,21192.0,25545.0,27100.0,25681.0,27073.0,29449.0,28127.0,28204.0,N,22579.0,24910.0,26189.0,27509.0,N,29267.0,N,N,27337.0,27898.0,N,29180.0,28246.0,N,N,24140.0,25163.0,N,30112.0,29471.0,29819.0,N,27828.0
00:10:00,21345.0,N,23961.0,N,30254.0,N,28015.0,21744.0,22566.0,25558.0,25508.0,N,29875.0,27406.0,27893.0,N,21453.0,24572.0,24375.0,N,29932.0,28085.0,28121.0,21175.0,25511.0,27098.0,25677.0,27063.0,29450.0,28131.0,28186.0,N,22594.0,24897.0,26189.0,27501.0,N,29253.0,N,N,27345.0,27898.0,N,29178.0,28243.0,N,N,24133.0,25165.0,N,30099.0,29469.0,29824.0,N,27837.0
00:10:00,21348.0,N,23980.0,N,30237.0,N,28003.0,21765.0,22545.0,25563.0,25503.0,N,29878.0,27402.0,27876.0,N,21449.0,24567.0,24371.0,N,29937.0,28090.0,28117.0,21184.0,N,27099.0,25667.0,27082.0,29459.0,28126.0,28194.0,N,22586.0,24899.0,26191.0,27502.0,N,29245.0,N,N,27347.0,27894.0,N,29160.0,28226.0,N,N,24135.0,25166.0,N,30094.0,29458.0,29819.0,N,27837.0
00:10:00,21352.0,N,N,N,30237.0,N,28011.0,21771.0,22574.0,25548.0,25489.0,N,29870.0,27400.0,27864.0,N,21453.0,24559.0,24366.0,N,29841.0,N,28109.0,21195.0,N,27110.0,25643.0,27072.0,29453.0,28118.0,28227.0,N,22589.0,N,26188.0,27491.0,N,29253.0,N,N,27331.0,27894.0,N,29159.0,N,N,N,24137.0,25139.0,N,30083.0,29464.0,29821.0,22728.0,27858.0
00:10:00,21346.0,N,23959.0,N,30210.0,N,28001.0,21760.0,22533.0,25557.0,25501.0,N,29885.0,27394.0,27859.0,N,21437.0,24572.0,24359.0,N,29861.0,28099.0,28112.0,21180.0,25469.0,27114.0,25661.0,27080.0,29455.0,28123.0,28212.0,N,22582.0,24913.0,26186.0,27491.0,N,29254.0,N,N,27338.0,27898.0,N,29155.0,28233.0,N,N,24118.0,25170.0,N,30083.0,29475.0,29819.0,22730.0,27865.0
00:10:00,21330.0,N,23963.0,N,30230.0,N,28015.0,21756.0,22551.0,25560.0,25491.0,N,29881.0,27398.0,27866.0,N,21422.0,24567.0,24358.0,N,29860.0,28095.0,28111.0,21179.0,25473.0,27110.0,25655.0,27073.0,29455.0,28119.0,28237.0,N,22576.0,24919.0,26185.0,27482.0,N,29251.0,N,N,27341.0,27890.0,N,29146.0,28232.0,N,N,24123.0,25157.0,N,30065.0,29468.0,29812.0,22728.0,27926.0
00:10:00,21329.0,N,23940.0,N,30232.0,N,28005.0,21741.0,22522.0,25563.0,25487.0,N,29879.0,27397.0,27865.0,N,21416.0,24571.0,24365.0,N,29869.0,28091.0,28099.0,21163.0,25454.0,27106.0,25650.0,27073.0,29461.0,28129.0,28233.0,N,22571.0,24919.0,26183.0,27483.0,N,29256.0,N,N,27346.0,27875.0,N,29141.0,28235.0,N,N,24110.0,25146.0,N,30056.0,29465.0,29816.0,22720.0,27894.0
00:10:00,21316.0,N,23937.0,N,30228.0,N,28004.0,21715.0,22535.0,25554.0,25489.0,N,29880.0,27388.0,27850.0,N,21401.0,24571.0,24366.0,N,29861.0,28083.0,28093.0,21160.0,25413.0,N,25645.0,27079.0,29464.0,28121.0,28216.0,N,22560.0,24920.0,26186.0,27488.0,N,29238.0,N,N,27333.0,27900.0,N,29074.0,28230.0,N,N,24119.0,25147.0,N,30069.0,29472.0,29812.0,22712.0,27849.0
00:10:00,21320.0,N,23947.0,N,30209.0,N,28008.0,21698.0,22530.0,25544.0,25484.0,N,29864.0,27385.0,27868.0,N,21375.0,24567.0,24362.0,N,29849.0,28089.0,28094.0,21158.0,25368.0,N,N,27067.0,29453.0,28115.0,28219.0,N,22553.0,24933.0,26185.0,27489.0,N,29249.0,N,N,27324.0,27906.0,N,29091.0,28228.0,N,N,24108.0,25146.0,N,30082.0,29466.0,29820.0,22717.0,27859.0
00:10:00,21317.0,N,N,N,N,N,28014.0,21741.0,22520.0,25506.0,25485.0,N,29874.0,27397.0,27844.0,N,21363.0,24545.0,24356.0,N,29794.0,N,28094.0,21175.0,N,27087.0,N,27076.0,29453.0,28116.0,28213.0,N,22557.0,N,26175.0,27484.0,N,29234.0,N,N,27296.0,27900.0,N,29076.0,N,N,N,24109.0,25137.0,N,30095.0,29449.0,29818.0,22706.0,27942.0
00:10:00,21321.0,N,23929.0,N,N,N,28012.0,21703.0,22483.0,25546.0,25494.0,N,29862.0,27387.0,27855.0,N,21357.0,24554.0,24351.0,N,29839.0,28082.0,28096.0,21173.0,25354.0,27105.0,25650.0,27071.0,29462.0,28120.0,28221.0,N,22559.0,24892.0,26178.0,27490.0,N,29239.0,N,N,27295.0,27891.0,N,29084.0,28235.0,N,N,24116.0,25139.0,N,30117.0,29452.0,29817.0,22715.0,27891.0
00:10:00,21316.0,N,23927.0,N,N,N,28004.0,21710.0,22471.0,25535.0,25479.0,N,29846.0,27398.0,27853.0,N,21330.0,24555.0,24352.0,N,29822.0,28071.0,28077.0,21152.0,25333.0,27091.0,25633.0,27067.0,29467.0,28116.0,28215.0,N,22590.0,24872.0,26174.0,27486.0,N,29228.0,N,N,27304.0,27893.0,N,29070.0,28225.0,N,N,24143.0,25140.0,N,30108.0,29451.0,29809.0,22707.0,27900.0
00:10:00,21323.0,N,23943.0,N,N,N,27999.0,21727.0,22474.0,25531.0,25480.0,N,29855.0,27394.0,27861.0,N,21344.0,24566.0,24354.0,N,29803.0,28081.0,28070.0,21153.0,25313.0,27095.0,25640.0,27078.0,29458.0,28118.0,28221.0,N,22617.0,24854.0,26177.0,27484.0,N,29237.0,N,N,27290.0,27880.0,N,29080.0,28235.0,N,N,24202.0,25134.0,N,30097.0,29448.0,29816.0,22713.0,27925.0
00:10:00,21300.0,N,23941.0,N,N,N,27990.0,21697.0,22500.0,25524.0,25485.0,N,29868.0,27400.0,27844.0,N,21358.0,24555.0,24355.0,N,29806.0,28090.0,28083.0,21159.0,25280.0,27094.0,25635.0,27077.0,29455.0,28114.0,28220.0,N,22624.0,24871.0,26174.0,27484.0,N,29239.0,N,N,27302.0,27885.0,N,29077.0,28236.0,N,N,24273.0,25130.0,N,30114.0,29451.0,29811.0,22716.0,27930.0
00:10:00,21306.0,N,23921.0,N,N,N,27986.0,21696.0,22510.0,25515.0,25476.0,N,29858.0,27399.0,27850.0,N,21358.0,24550.0,24355.0,N,29813.0,28083.0,28082.0,21157.0,25240.0,27097.0,25636.0,27071.0,29461.0,28123.0,28210.0,N,22592.0,24858.0,26172.0,27479.0,N,29228.0,N,N,27292.0,27864.0,N,29080.0,28222.0,N,N,24297.0,25139.0,N,30109.0,29462.0,29807.0,22720.0,27933.0
00:10:00,21309.0,N,N,N,30187.0,N,27990.0,21712.0,22503.0,25464.0,25460.0,N,29862.0,27391.0,27861.0,N,21345.0,24524.0,24348.0,N,29808.0,N,28071.0,21138.0,N,27083.0,25629.0,27077.0,29459.0,28107.0,28185.0,N,22585.0,N,26165.0,27473.0,N,29233.0,N,N,27298.0,27894.0,N,29074.0,N,N,N,24298.0,25126.0,N,30138.0,29442.0,29822.0,22717.0,27948.0
00:10:00,21300.0,N,23911.0,N,30202.0,N,27997.0,21740.0,22497.0,25496.0,25470.0,N,29852.0,27394.0,27847.0,N,21345.0,24540.0,24343.0,N,29807.0,28084.0,28078.0,21131.0,25239.0,27070.0,25636.0,27080.0,29456.0,28114.0,28211.0,N,22581.0,24841.0,26161.0,27472.0,N,29230.0,N,N,27307.0,27885.0,N,29063.0,28233.0,N,N,24305.0,25136.0,N,30114.0,29455.0,29811.0,22716.0,27949.0
00:10:00,21314.0,N,23917.0,N,30200.0,N,27987.0,21702.0,22501.0,25494.0,25477.0,N,29850.0,27386.0,27851.0,N,21350.0,24530.0,24338.0,N,29817.0,28085.0,28078.0,21111.0,25213.0,27072.0,25636.0,27079.0,29448.0,28114.0,28200.0,N,22566.0,24830.0,26161.0,27471.0,N,29241.0,N,N,27295.0,27879.0,N,29070.0,28232.0,N,N,24302.0,25134.0,N,30102.0,29453.0,29802.0,22711.0,27951.0
00:10:00,21308.0,N,23929.0,N,30202.0,N,27983.0,21683.0,22485.0,25483.0,25471.0,N,29839.0,27382.0,27838.0,N,21336.0,24534.0,24334.0,N,29841.0,28067.0,28070.0,21117.0,25193.0,27073.0,25630.0,27073.0,29457.0,28112.0,28199.0,N,22574.0,24826.0,26160.0,27473.0,N,29218.0,N,N,27307.0,27889.0,N,29066.0,28232.0,N,N,24311.0,25136.0,N,30060.0,29441.0,29802.0,22713.0,27957.0
00:10:00,21285.0,N,23903.0,N,30202.0,N,27997.0,21668.0,22489.0,25473.0,25468.0,N,29833.0,27390.0,27856.0,N,21341.0,24521.0,N,N,29805.0,28070.0,28080.0,21122.0,25190.0,27076.0,25631.0,27085.0,29459.0,28119.0,28184.0,N,22590.0,24837.0,26156.0,27463.0,N,29235.0,N,N,27318.0,27887.0,N,29070.0,28223.0,N,N,24298.0,25131.0,N,30086.0,29438.0,29818.0,22709.0,27948.0
00:10:00,21295.0,N,23913.0,N,30212.0,N,27987.0,21688.0,22481.0,25465.0,25459.0,N,29848.0,27387.0,27860.0,N,21347.0,24536.0,24318.0,N,29816.0,28066.0,28071.0,21125.0,25199.0,27076.0,N,27083.0,29472.0,28117.0,28189.0,N,22595.0,24821.0,26150.0,27457.0,N,29218.0,N,N,27324.0,27892.0,N,29065.0,28233.0,N,N,24303.0,25120.0,N,30073.0,29451.0,29801.0,22712.0,27964.0
00:10:00,21299.0,N,N,N,30192.0,N,27985.0,21674.0,22468.0,25402.0,N,N,29850.0,27383.0,27834.0,N,21349.0,24517.0,24322.0,N,29820.0,N,28062.0,21139.0,N,N,N,27072.0,29460.0,28120.0,28171.0,N,22596.0,N,26153.0,27465.0,N,29224.0,N,N,27278.0,27880.0,N,29080.0,N,N,N,24295.0,25080.0,N,30058.0,N,29809.0,22706.0,N
00:10:00,21296.0,N,N,N,30193.0,N,27986.0,21664.0,22454.0,25455.0,N,N,29855.0,27385.0,27854.0,N,21353.0,24530.0,24321.0,N,29816.0,28076.0,28051.0,21161.0,25205.0,N,N,27086.0,29464.0,28118.0,28189.0,N,22608.0,24817.0,26149.0,27447.0,N,29224.0,N,N,27294.0,27894.0,N,29063.0,28232.0,N,N,24287.0,25120.0,N,30041.0,29435.0,29808.0,22701.0,N
00:10:00,21294.0,N,N,N,30199.0,N,27975.0,21668.0,22476.0,25441.0,N,N,29843.0,27376.0,27851.0,N,21357.0,24527.0,24321.0,N,29827.0,28063.0,28066.0,21138.0,25203.0,N,N,27091.0,29463.0,28111.0,28174.0,N,22631.0,24822.0,26144.0,27461.0,N,29232.0,N,N,27289.0,27878.0,N,29067.0,28226.0,N,N,24279.0,25114.0,N,30058.0,29444.0,29799.0,22715.0,N
00:10:00,21301.0,N,N,N,30199.0,N,27973.0,21673.0,22463.0,25435.0,N,N,29831.0,27376.0,27832.0,N,21360.0,24525.0,24321.0,N,29826.0,28059.0,28056.0,21134.0,25194.0,N,N,27086.0,29464.0,28116.0,28189.0,N,22631.0,24825.0,26153.0,27444.0,N,29214.0,N,N,27279.0,27888.0,N,29071.0,28226.0,N,N,24271.0,25115.0,N,30032.0,29445.0,29805.0,22709.0,N
00:10:00,21286.0,N,N,N,30214.0,N,27980.0,21647.0,22478.0,25427.0,N,N,29829.0,27377.0,27849.0,N,21359.0,24524.0,24318.0,N,29822.0,28070.0,28046.0,21142.0,25186.0,N,N,27082.0,29458.0,28123.0,28185.0,N,22621.0,24819.0,26141.0,27452.0,N,29228.0,N,N,27270.0,27871.0,N,29071.0,28218.0,N,N,24264.0,25104.0,N,30051.0,29444.0,29807.0,22715.0,N
00:10:00,21296.0,N,N,N,30215.0,N,27982.0,21643.0,22457.0,25415.0,N,N,29853.0,27378.0,27840.0,N,21355.0,24525.0,24315.0,N,29816.0,28076.0,28057.0,21162.0,N,N,N,27086.0,29455.0,28127.0,28189.0,N,22612.0,24801.0,26138.0,27453.0,N,29223.0,N,N,27266.0,27863.0,N,29076.0,28224.0,N,N,24264.0,25083.0,N,30033.0,29450.0,29814.0,22711.0,N
00:10:00,21287.0,N,N,N,30217.0,N,27989.0,21608.0,22453.0,25358.0,25387.0,N,29841.0,27368.0,27832.0,N,21344.0,24518.0,24315.0,N,29791.0,N,28029.0,21172.0,25101.0,27056.0,N,27080.0,29468.0,28118.0,28177.0,N,22603.0,N,26141.0,27453.0,N,29216.0,N,N,27253.0,27877.0,N,29058.0,N,N,N,24258.0,25105.0,N,30008.0,29431.0,29818.0,22710.0,27859.0
00:10:00,21296.0,N,23896.0,N,30211.0,N,27986.0,21599.0,22452.0,25397.0,25408.0,N,29833.0,27367.0,27830.0,N,21341.0,24516.0,24313.0,N,29798.0,28072.0,28048.0,21179.0,25175.0,27074.0,25626.0,27095.0,29456.0,28120.0,28161.0,N,22592.0,24799.0,26135.0,27459.0,N,29205.0,N,N,27253.0,27855.0,N,29052.0,28232.0,N,N,24246.0,25082.0,N,29996.0,29452.0,29808.0,22709.0,27948.0
00:10:00,21297.0,N,23885.0,N,30201.0,N,27975.0,21595.0,22452.0,25379.0,25404.0,N,29836.0,27378.0,27834.0,N,21352.0,24524.0,24312.0,N,29786.0,28057.0,28052.0,21200.0,25154.0,27066.0,25624.0,27081.0,29457.0,28114.0,28178.0,N,22603.0,24776.0,26127.0,27439.0,N,29208.0,N,N,27268.0,27878.0,N,29052.0,28224.0,N,N,24242.0,25090.0,N,29965.0,29426.0,29796.0,22713.0,27935.0
00:10:00,21303.0,N,23898.0,N,30196.0,N,27975.0,21583.0,22454.0,25379.0,25406.0,N,29845.0,27379.0,27828.0,N,21355.0,24524.0,24305.0,N,29815.0,28060.0,28041.0,21199.0,25156.0,27059.0,25626.0,27097.0,29457.0,28126.0,28174.0,N,22613.0,24793.0,26122.0,27450.0,N,29218.0,N,N,27282.0,27863.0,N,29057.0,28227.0,N,N,24237.0,25099.0,N,29981.0,29431.0,29803.0,22710.0,27912.0
00:10:00,21306.0,N,23895.0,N,30209.0,N,27980.0,21617.0,22457.0,25370.0,25385.0,N,29846.0,27368.0,27823.0,N,21352.0,24521.0,24299.0,N,29814.0,28077.0,28041.0,21194.0,25128.0,27057.0,25620.0,27093.0,29451.0,28126.0,28181.0,N,22625.0,24792.0,26136.0,27446.0,N,29215.0,N,N,27261.0,27860.0,N,29064.0,28209.0,N,N,24227.0,25107.0,N,29975.0,29443.0,29809.0,22711.0,27882.0
00:10:00,21306.0,N,23881.0,N,30194.0,N,27981.0,21622.0,22459.0,25360.0,25394.0,N,29834.0,27373.0,27823.0,N,21354.0,24526.0,24297.0,N,29812.0,28060.0,28041.0,21198.0,N,27055.0,25617.0,27086.0,29460.0,28120.0,28183.0,N,22628.0,24795.0,26128.0,27448.0,N,29201.0,N,N,27259.0,27873.0,N,29054.0,28226.0,N,N,24217.0,25106.0,N,29954.0,29446.0,29808.0,22714.0,27862.0
00:10:00,21311.0,N,N,N,30194.0,N,27965.0,21638.0,22462.0,25310.0,25338.0,N,29843.0,27379.0,27815.0,N,21338.0,24517.0,24289.0,N,29781.0,N,28034.0,21227.0,N,27038.0,N,27088.0,29441.0,28118.0,28202.0,N,22653.0,N,26133.0,27433.0,N,29206.0,N,N,27281.0,27871.0,N,29061.0,N,N,N,24209.0,25114.0,N,29951.0,29426.0,29806.0,22715.0,27747.0
00:10:00,21326.0,N,23876.0,N,30203.0,N,27976.0,21618.0,22458.0,25361.0,25377.0,N,29824.0,27379.0,27831.0,N,21335.0,24515.0,24291.0,N,29807.0,28069.0,28038.0,21234.0,25083.0,27053.0,25615.0,27095.0,29441.0,28121.0,28188.0,N,22670.0,24796.0,26135.0,27449.0,N,29214.0,N,N,27252.0,27881.0,N,29069.0,28221.0,N,N,24213.0,25107.0,N,29887.0,29447.0,29809.0,22711.0,27847.0
00:10:00,21324.0,N,23871.0,N,30206.0,N,27976.0,21633.0,22479.0,25353.0,25373.0,N,29841.0,27375.0,27814.0,N,21318.0,24519.0,24291.0,N,29777.0,28067.0,28031.0,21269.0,25071.0,27054.0,25614.0,27119.0,29432.0,28120.0,28199.0,N,22673.0,24796.0,26131.0,27430.0,N,29221.0,N,N,27266.0,27881.0,N,29056.0,28216.0,N,N,24215.0,25107.0,N,29913.0,29441.0,29808.0,22708.0,27811.0
00:10:00,21338.0,N,23875.0,N,30202.0,N,N,21618.0,22491.0,25345.0,25366.0,N,29829.0,27365.0,27822.0,N,21333.0,24513.0,24289.0,N,29784.0,28056.0,28031.0,21281.0,25015.0,27053.0,25611.0,27116.0,29437.0,28125.0,28199.0,N,22653.0,24797.0,26136.0,27435.0,N,29214.0,N,N,27257.0,27874.0,N,29064.0,28218.0,N,N,24218.0,25107.0,N,29915.0,29443.0,29805.0,22715.0,27774.0
00:10:00,21327.0,N,23881.0,N,30194.0,N,27972.0,21634.0,22445.0,25334.0,25371.0,N,29825.0,27371.0,27819.0,N,21297.0,24515.0,24296.0,N,29802.0,28061.0,28021.0,21279.0,24964.0,27046.0,25612.0,27119.0,29451.0,28111.0,28194.0,N,22705.0,24811.0,26124.0,27436.0,N,29197.0,N,N,27270.0,27874.0,N,29056.0,28211.0,N,N,24222.0,25104.0,N,29917.0,29445.0,29806.0,22715.0,27743.0
00:10:00,21365.0,N,23872.0,N,30189.0,N,27973.0,21666.0,22441.0,25326.0,25352.0,N,29835.0,27369.0,27823.0,N,21315.0,24514.0,24295.0,N,29776.0,28050.0,28043.0,21295.0,24935.0,27040.0,25617.0,27114.0,29449.0,28121.0,28197.0,N,22692.0,24811.0,26130.0,27437.0,N,29198.0,N,N,27267.0,27880.0,N,29050.0,28219.0,N,N,24238.0,25111.0,N,29945.0,29442.0,29806.0,22718.0,27723.0
00:10:00,21374.0,N,N,N,N,N,27968.0,21631.0,22462.0,25295.0,25316.0,N,29833.0,27363.0,27812.0,N,21348.0,24515.0,24299.0,N,29794.0,N,28039.0,21331.0,N,27018.0,25610.0,27138.0,29448.0,28114.0,28211.0,N,22695.0,N,26128.0,27439.0,N,29194.0,N,N,27278.0,27876.0,N,29057.0,N,N,N,24240.0,25139.0,N,29940.0,29433.0,29802.0,22720.0,27711.0
00:10:00,21385.0,N,23865.0,N,30184.0,N,27966.0,21630.0,22476.0,25305.0,25329.0,N,29823.0,27369.0,27800.0,N,21337.0,24514.0,24296.0,N,29776.0,28061.0,28031.0,21355.0,24932.0,27034.0,25612.0,27131.0,29451.0,28123.0,28207.0,N,22690.0,24816.0,26128.0,27427.0,N,29197.0,N,N,27275.0,27877.0,N,29060.0,28227.0,N,N,24240.0,25116.0,N,29942.0,29431.0,29800.0,22722.0,27734.0
00:10:00,21406.0,N,23862.0,N,30191.0,N,27971.0,21690.0,22484.0,25301.0,25338.0,N,29819.0,27373.0,27813.0,N,21362.0,24510.0,24300.0,N,29772.0,28051.0,28027.0,21357.0,24918.0,27033.0,25613.0,27129.0,29437.0,28120.0,28202.0,N,22705.0,24817.0,26132.0,27439.0,N,29206.0,N,N,27271.0,27886.0,N,29053.0,28215.0,N,N,24232.0,25117.0,N,29929.0,29429.0,29803.0,22725.0,27710.0
00:10:00,21437.0,N,23860.0,N,30169.0,N,27964.0,21694.0,22493.0,25302.0,25337.0,N,29814.0,27366.0,27813.0,N,21376.0,24508.0,24305.0,N,29794.0,28059.0,28034.0,21406.0,24920.0,27030.0,25617.0,27140.0,29439.0,28120.0,28210.0,N,22706.0,24828.0,26131.0,27420.0,N,29178.0,N,N,27274.0,27906.0,N,29056.0,28205.0,N,N,24246.0,25124.0,N,29942.0,29430.0,29805.0,22731.0,27696.0
00:10:00,21434.0,N,23852.0,N,30175.0,N,27960.0,21685.0,22512.0,25297.0,25337.0,N,29831.0,27357.0,27821.0,N,21356.0,24511.0,24303.0,N,29789.0,28063.0,28037.0,21444.0,24921.0,27025.0,25616.0,27135.0,29447.0,28119.0,28209.0,N,22717.0,24830.0,26126.0,27439.0,N,29198.0,N,N,27271.0,27904.0,N,29058.0,28208.0,N,N,24251.0,25130.0,N,29933.0,29437.0,29803.0,22733.0,27699.0
00:10:00,21458.0,N,23847.0,N,30179.0,N,27961.0,21744.0,22522.0,25281.0,25316.0,N,29830.0,27362.0,27807.0,N,21358.0,24510.0,24302.0,N,29769.0,28057.0,28042.0,21409.0,24917.0,27023.0,N,27128.0,29445.0,28120.0,28210.0,N,22714.0,24765.0,26130.0,27442.0,N,29185.0,N,N,27274.0,27913.0,N,29057.0,28217.0,N,N,24255.0,25135.0,N,29930.0,29421.0,29796.0,22736.0,27700.0
00:10:00,21503.0,N,N,N,30171.0,N,27968.0,21854.0,22548.0,25255.0,25297.0,N,29816.0,27373.0,27806.0,N,21366.0,24528.0,24298.0,N,29744.0,N,28028.0,21454.0,N,27027.0,N,27135.0,29453.0,28112.0,28194.0,N,22737.0,N,26123.0,27438.0,N,29198.0,N,N,27228.0,27935.0,N,29048.0,N,N,N,24259.0,25203.0,N,29940.0,29424.0,29811.0,22736.0,27790.0
00:10:00,21545.0,N,23866.0,N,30174.0,N,N,21857.0,22566.0,25295.0,25313.0,N,29817.0,27360.0,27813.0,N,21347.0,24517.0,24298.0,N,29776.0,28053.0,28040.0,21537.0,24905.0,27017.0,25614.0,27133.0,29434.0,28112.0,28208.0,N,22745.0,24755.0,26137.0,27424.0,N,29201.0,N,N,27268.0,27929.0,N,29056.0,28207.0,N,N,24256.0,25151.0,N,29955.0,29439.0,29803.0,22741.0,27712.0
00:10:00,21522.0,N,23868.0,N,30181.0,N,27971.0,21818.0,22580.0,25281.0,25316.0,N,29817.0,27368.0,27817.0,N,21339.0,24521.0,24299.0,N,29774.0,28056.0,28041.0,21542.0,24899.0,27016.0,25614.0,27131.0,29419.0,28111.0,28204.0,N,22747.0,24790.0,26132.0,27433.0,N,29190.0,N,N,27251.0,27944.0,N,29053.0,28205.0,N,N,24258.0,25159.0,N,29971.0,29425.0,29797.0,22747.0,27708.0
00:10:00,21624.0,N,23865.0,N,30175.0,N,27971.0,21908.0,22555.0,25262.0,25312.0,N,29815.0,27355.0,27814.0,N,21351.0,24521.0,24302.0,N,29766.0,28060.0,28040.0,21558.0,24891.0,27013.0,25618.0,27143.0,29434.0,28102.0,28207.0,N,22756.0,24777.0,26135.0,27435.0,N,29201.0,N,N,27235.0,27959.0,N,29053.0,28217.0,N,N,24219.0,25170.0,N,30001.0,29431.0,29788.0,22743.0,27745.0
00:10:00,21620.0,N,23870.0,N,30181.0,N,27971.0,21836.0,22552.0,25258.0,25310.0,N,29817.0,27364.0,27810.0,N,21377.0,24533.0,24306.0,N,29763.0,28050.0,28036.0,21531.0,24915.0,27016.0,25618.0,27138.0,29443.0,28107.0,28198.0,N,22770.0,24794.0,26133.0,27453.0,N,29197.0,N,N,27227.0,27961.0,N,29044.0,28212.0,N,N,24206.0,25181.0,N,29989.0,29412.0,29806.0,22745.0,27764.0
00:10:00,21590.0,N,23867.0,N,30163.0,N,27960.0,21920.0,22530.0,25251.0,25310.0,N,29815.0,27359.0,27806.0,N,21386.0,24527.0,24304.0,N,29733.0,28060.0,28035.0,21577.0,24925.0,27023.0,25619.0,27142.0,29423.0,28110.0,28207.0,N,22770.0,24803.0,26135.0,27458.0,N,29196.0,N,N,27231.0,27959.0,N,29035.0,28216.0,N,N,24207.0,25184.0,N,29984.0,29428.0,29795.0,22758.0,27773.0
00:10:00,21639.0,N,N,N,30181.0,N,27973.0,22026.0,22517.0,25251.0,25309.0,N,29812.0,27360.0,27814.0,N,21432.0,24580.0,N,N,29713.0,N,28035.0,21578.0,N,27046.0,N,27145.0,29441.0,28106.0,28161.0,N,22768.0,N,26131.0,27452.0,N,29191.0,N,N,27203.0,27974.0,N,29038.0,N,N,N,24208.0,25276.0,N,29986.0,29417.0,29780.0,22759.0,27801.0
00:10:00,21648.0,N,23868.0,N,30182.0,N,27968.0,21978.0,22552.0,25242.0,25306.0,N,29823.0,27363.0,27802.0,N,21454.0,24536.0,24308.0,N,29738.0,28047.0,28051.0,21604.0,24958.0,27027.0,25623.0,27147.0,29446.0,28107.0,28199.0,N,22779.0,24831.0,26139.0,27456.0,N,29194.0,N,N,27219.0,28005.0,N,29048.0,28205.0,N,N,24226.0,25202.0,N,29975.0,29414.0,29803.0,22771.0,27773.0
00:10:00,21739.0,N,23864.0,N,30180.0,N,27964.0,21905.0,22541.0,25249.0,25301.0,N,29815.0,27372.0,27812.0,N,21506.0,24535.0,24310.0,N,29735.0,28042.0,28022.0,21607.0,24965.0,27026.0,25620.0,27149.0,29445.0,28112.0,28188.0,N,22782.0,24835.0,26132.0,27455.0,N,29188.0,N,N,27216.0,27980.0,N,29058.0,28210.0,N,N,24234.0,25213.0,N,29979.0,29429.0,29805.0,22760.0,27790.0
00:10:00,21676.0,N,23885.0,N,30158.0,N,27965.0,21935.0,22582.0,25250.0,25308.0,N,29824.0,27365.0,27817.0,N,21480.0,24549.0,24313.0,N,29735.0,28047.0,28038.0,21633.0,24968.0,27031.0,25625.0,27155.0,29455.0,28118.0,28188.0,N,22784.0,24842.0,26146.0,27457.0,N,29195.0,N,N,27222.0,27995.0,N,29051.0,28210.0,N,N,24259.0,25219.0,N,29989.0,29415.0,29788.0,22777.0,27806.0
00:10:00,21791.0,N,23896.0,N,30178.0,N,27958.0,22000.0,22642.0,25255.0,25303.0,N,29819.0,27367.0,27807.0,N,21487.0,24546.0,24317.0,N,29734.0,28058.0,28046.0,21684.0,24957.0,27042.0,25632.0,27157.0,29448.0,28111.0,28176.0,N,22785.0,24845.0,26139.0,27458.0,N,29195.0,N,N,27212.0,28018.0,N,29060.0,28211.0,N,N,24264.0,25240.0,N,30003.0,29422.0,29796.0,22783.0,27794.0
