DELTA:,00:10:00
DATASET:,NOAA-2016
FIRST_TIMESTAMP:,2016-01-01 00:00:00
LAST_TIMESTAMP:,2016-12-31 23:50:00
FILENAME:,TAO_T0N180W_R_SST_10min.ascii
Timestamp,Missing,SST,Q,M
634,0,29.699,2,R
635,0,29.684,2,R
636,0,29.689,2,R
637,0,29.694,2,R
638,0,29.698,2,R
639,0,29.694,2,R
640,0,29.692,2,R
641,0,29.687,2,R
642,0,29.692,2,R
643,0,29.691,2,R
644,0,29.680,2,R
645,0,29.692,2,R
646,0,29.695,2,R
647,0,29.686,2,R
648,0,29.687,2,R
649,0,29.692,2,R
650,0,29.681,2,R
651,0,29.678,2,R
652,0,29.686,2,R
653,0,29.690,2,R
654,0,29.680,2,R
655,0,N,9,R
656,0,29.687,2,R
657,0,29.672,2,R
658,0,29.678,2,R
659,0,29.675,2,R
660,0,29.663,2,R
661,0,29.667,2,R
662,0,29.671,2,R
663,0,29.680,3,R
664,0,29.680,3,R
665,0,29.680,2,R
666,0,29.685,2,R
667,0,29.673,2,R
668,0,29.671,2,R
669,0,29.672,2,R
670,0,29.671,2,R
671,0,29.679,2,R
672,0,29.672,2,R
673,0,29.669,2,R
674,0,29.663,2,R
675,0,29.683,2,R
676,0,29.658,2,R
677,0,29.671,2,R
678,0,29.670,2,R
679,0,29.671,2,R
680,0,29.665,2,R
681,0,29.670,2,R
682,0,29.665,2,R
683,0,29.672,2,R
684,0,29.666,2,R
685,0,29.671,2,R
686,0,29.666,2,R
687,0,29.669,2,R
688,0,29.659,2,R
689,0,29.667,2,R
690,0,29.670,2,R
691,0,29.662,2,R
692,0,29.662,2,R
693,0,29.670,2,R
694,0,29.666,2,R
695,0,29.676,2,R
696,0,29.668,2,R
697,0,29.669,2,R
698,0,29.668,2,R
699,0,29.672,2,R
700,0,29.673,2,R
701,0,29.687,2,R
702,0,29.684,2,R
703,0,29.684,2,R
704,0,29.687,2,R
705,0,29.691,2,R
706,0,29.697,2,R
707,0,29.698,2,R
708,0,29.699,2,R
709,0,29.705,2,R
710,0,29.698,2,R
711,0,29.704,2,R
712,0,29.720,2,R
713,0,29.722,2,R
714,0,29.726,2,R
715,0,29.739,2,R
716,0,29.733,2,R
717,0,29.753,2,R
718,0,29.750,2,R
719,0,29.750,2,R
720,0,29.758,2,R
721,0,29.754,2,R
722,0,29.770,2,R
723,0,29.783,2,R
724,0,29.789,2,R
725,0,29.801,2,R
726,0,29.802,2,R
727,0,29.813,2,R
728,0,29.837,2,R
729,0,29.816,2,R
730,0,29.824,2,R
731,0,29.840,2,R
732,0,29.850,2,R
733,0,29.862,2,R
734,0,29.847,2,R
735,0,29.788,2,R
736,0,29.809,2,R
737,0,29.827,2,R
738,0,29.833,2,R
739,0,29.809,2,R
740,0,29.798,2,R
741,0,29.793,2,R
742,0,29.787,2,R
743,0,29.790,2,R
744,0,29.784,2,R
745,0,29.772,2,R
746,0,29.785,2,R
747,0,29.789,2,R
748,0,29.775,2,R
749,0,29.754,2,R
750,0,29.767,2,R
751,0,29.771,2,R
752,0,29.768,2,R
753,0,29.756,2,R
754,0,29.753,2,R
755,0,29.734,2,R
756,0,29.742,2,R
757,0,29.734,2,R
758,0,29.734,2,R
759,0,29.732,2,R
760,0,29.724,2,R
761,0,29.713,2,R
762,0,29.726,2,R
763,0,29.730,2,R
764,0,29.713,2,R
765,0,29.711,2,R
766,0,29.729,2,R
767,0,29.728,2,R
768,0,29.728,2,R
769,0,29.706,2,R
770,0,29.707,2,R
771,0,29.713,2,R
772,0,29.709,2,R
773,0,29.710,2,R
774,0,29.712,2,R
775,0,29.707,2,R
776,0,29.712,2,R
777,0,29.704,2,R
778,0,29.702,2,R
779,0,29.700,2,R
780,0,29.705,2,R
781,0,29.703,2,R
782,0,29.700,2,R
783,0,29.705,2,R
784,0,29.704,2,R
785,0,29.699,2,R
786,0,29.705,2,R
787,0,29.690,2,R
788,0,29.702,2,R
789,0,29.694,2,R
790,0,29.700,2,R
791,0,29.703,2,R
792,0,29.706,2,R
793,0,29.694,2,R
794,0,29.699,2,R
795,0,29.701,2,R
796,0,29.695,2,R
797,0,29.690,2,R
798,0,29.696,3,R
799,0,29.696,3,R
800,0,29.694,2,R
801,0,29.698,2,R
802,0,29.699,2,R
803,0,29.687,2,R
804,0,29.697,2,R
805,0,29.687,2,R
806,0,29.686,2,R
807,0,29.690,2,R
808,0,29.695,2,R
809,0,29.685,2,R
810,0,29.686,2,R
811,0,29.690,2,R
812,0,29.687,2,R
813,0,29.678,2,R
814,0,29.694,2,R
815,0,29.670,2,R
816,0,29.671,2,R
817,0,29.683,2,R
818,0,29.687,2,R
819,0,29.694,2,R
820,0,29.681,2,R
821,0,29.682,2,R
822,0,29.670,2,R
823,0,29.671,2,R
824,0,29.678,2,R
825,0,29.690,2,R
826,0,29.683,2,R
827,0,29.678,2,R
828,0,29.673,2,R
829,0,29.666,2,R
830,0,29.678,2,R
831,0,29.672,2,R
832,0,29.675,2,R
833,0,29.689,2,R
834,0,29.678,2,R
835,0,29.689,2,R
836,0,29.677,2,R
837,0,29.683,2,R
838,0,29.690,2,R
839,0,29.679,2,R
840,0,29.682,2,R
841,0,29.684,2,R
842,0,29.683,2,R
843,0,29.683,2,R
844,0,29.688,2,R
845,0,29.684,2,R
846,0,29.689,2,R
847,0,29.691,2,R
848,0,29.688,2,R
849,0,29.696,2,R
850,0,29.696,2,R
851,0,29.698,2,R
852,0,29.700,2,R
853,0,29.706,2,R
854,0,29.713,2,R
855,0,29.717,2,R
856,0,29.706,2,R
857,0,29.705,2,R
858,0,29.707,2,R
859,0,29.721,2,R
860,0,29.721,2,R
861,0,29.721,2,R
862,0,29.726,2,R
863,0,29.729,2,R
864,0,29.732,2,R
865,0,29.727,2,R
866,0,29.739,2,R
867,0,29.745,2,R
868,0,29.732,2,R
869,0,29.746,2,R
870,0,29.737,2,R
871,0,29.744,2,R
872,0,29.747,2,R
873,0,29.743,2,R
874,0,29.740,2,R
875,0,29.733,2,R
876,0,29.722,2,R
877,0,29.726,2,R
878,0,29.726,2,R
879,0,29.700,2,R
880,0,29.704,2,R
881,0,29.710,2,R
882,0,29.688,2,R
883,0,29.691,2,R
884,0,29.662,2,R
885,0,29.680,2,R
886,0,29.681,2,R
887,0,29.665,2,R
888,0,29.669,2,R
889,0,29.685,2,R
890,0,29.672,2,R
891,0,29.676,2,R
892,0,29.684,2,R
893,0,29.664,2,R
894,0,29.677,2,R
895,0,29.660,2,R
896,0,29.640,2,R
897,0,29.663,2,R
898,0,29.660,2,R
899,0,29.650,2,R
900,0,29.648,2,R
901,0,29.631,2,R
902,0,29.645,2,R
903,0,29.650,2,R
904,0,29.653,2,R
905,0,29.649,2,R
906,0,29.653,2,R
907,0,29.638,2,R
908,0,29.653,2,R
909,0,29.652,2,R
910,0,29.627,2,R
911,0,29.644,2,R
912,0,29.653,2,R
913,0,29.635,2,R
914,0,29.634,2,R
915,0,29.649,2,R
916,0,29.641,2,R
917,0,29.637,2,R
918,0,29.641,2,R
919,0,29.648,2,R
920,0,29.652,2,R
921,0,29.640,2,R
922,0,29.630,2,R
923,0,29.631,2,R
924,0,N,9,R
925,0,29.618,2,R
926,0,29.646,2,R
927,0,29.639,2,R
928,0,29.643,2,R
929,0,29.640,2,R
930,0,29.643,2,R
931,0,29.635,2,R
932,0,29.643,2,R
933,0,29.635,2,R
934,0,29.633,2,R
935,0,29.633,2,R
936,0,29.623,2,R
937,0,29.616,2,R
938,0,29.630,2,R
939,0,29.639,2,R
940,0,29.630,2,R
941,0,29.651,2,R
942,0,29.636,2,R
943,0,29.627,2,R
944,0,29.630,2,R
945,0,29.639,2,R
946,0,29.632,2,R
947,0,29.634,2,R
948,0,29.629,2,R
949,0,29.647,2,R
950,0,29.636,3,R
951,0,29.636,3,R
952,0,29.632,2,R
953,0,29.636,2,R
954,0,29.617,2,R
955,0,29.642,2,R
956,0,29.615,2,R
957,0,29.627,2,R
958,0,29.630,2,R
959,0,29.629,2,R
960,0,29.633,2,R
961,0,29.639,2,R
962,0,29.625,2,R
963,0,29.636,2,R
964,0,29.636,2,R
965,0,29.631,2,R
966,0,29.638,2,R
967,0,29.640,2,R
968,0,29.636,2,R
969,0,29.633,2,R
970,0,29.643,2,R
971,0,29.638,2,R
972,0,29.627,2,R
973,0,29.638,2,R
974,0,29.644,2,R
975,0,29.625,2,R
976,0,29.634,2,R
977,0,29.622,2,R
978,0,29.632,2,R
979,0,29.638,2,R
980,0,29.631,2,R
981,0,29.630,2,R
982,0,29.638,2,R
983,0,29.629,2,R
984,0,29.642,2,R
985,0,29.636,2,R
986,0,29.646,2,R
987,0,29.643,2,R
988,0,29.635,2,R
989,0,29.643,2,R
990,0,29.639,2,R
991,0,29.646,2,R
992,0,29.648,2,R
993,0,29.650,2,R
994,0,29.655,2,R
995,0,N,9,R
996,0,N,9,R
997,0,29.669,2,R
998,0,29.670,2,R
999,0,29.676,2,R
1000,0,29.681,2,R
1001,0,29.687,2,R
1002,0,29.691,2,R
1003,0,29.689,2,R
1004,0,29.681,2,R
1005,0,29.683,2,R
1006,0,29.674,2,R
1007,0,29.678,2,R
1008,0,29.680,2,R
1009,0,29.675,2,R
1010,0,29.677,2,R
1011,0,29.678,2,R
1012,0,29.681,2,R
