IRKIS
FILENAME / STD,,0,,,3,,,5,,,10,,,15,,,20,,,30,
noaa_spc-hail.csv,PCA3,100.04%,200,APCA2,95.87%,5,APCA2,87.77%,5,APCA2,75.03%,5,APCA2,67.21%,5,APCA2,60.33%,10,APCA2,48.39%,10

NOAA-SPC-hail
FILENAME / STD,,0,,,3,,,5,,,10,,,15,,,20,,,30,
noaa_spc-hail.csv,PCA3,100.04%,200,APCA2,91.16%,5,APCA2,81.68%,5,APCA2,67.46%,5,APCA2,58.04%,10,APCA2,50.56%,10,APCA2,40.22%,25

NOAA-SPC-hail
FILENAME / STD,,0,,,3,,,5,,,10,,,15,,,20,,,30,
noaa_spc-hail.csv,APCA2,85.52%,5,APCA2,85.5%,5,APCA2,85.49%,5,APCA2,85.47%,5,APCA2,85.43%,5,APCA2,85.42%,5,APCA2,67.25%,5

NOAA-SPC-tornado
FILENAME / STD,,0,,,3,,,5,,,10,,,15,,,20,,,30,
noaa_spc-tornado.csv,PCA3,100.04%,200,APCA2,74.46%,5,APCA2,67.79%,5,APCA2,57.03%,10,APCA2,48.81%,10,APCA2,43.57%,10,APCA2,34.67%,25

NOAA-SPC-tornado
FILENAME / STD,,0,,,3,,,5,,,10,,,15,,,20,,,30,
noaa_spc-tornado.csv,PCA3,100.04%,200,APCA2,67.55%,5,APCA2,60.21%,5,APCA2,47.15%,10,APCA2,41.2%,10,APCA2,36.12%,25,APCA2,28.95%,25

NOAA-SPC-wind
FILENAME / STD,,0,,,3,,,5,,,10,,,15,,,20,,,30,
noaa_spc-wind.csv,PCA3,100.04%,200,APCA2,94.21%,5,APCA2,85.83%,5,APCA2,72.83%,5,APCA2,64.99%,5,APCA2,58.86%,10,APCA2,48.98%,10

NOAA-SPC-wind
FILENAME / STD,,0,,,3,,,5,,,10,,,15,,,20,,,30,
noaa_spc-wind.csv,PCA3,100.04%,200,APCA2,84.51%,5,APCA2,76.43%,5,APCA2,64.71%,5,APCA2,56.65%,10,APCA2,50.19%,10,APCA2,41.09%,25

NOAA-SPC-wind
FILENAME / STD,,0,,,3,,,5,,,10,,,15,,,20,,,30,
noaa_spc-wind.csv,PCA3,100.04%,200,APCA2,28.94%,25,APCA2,24.6%,25,APCA2,16.17%,25,APCA2,12.45%,50,APCA2,10.53%,50,APCA2,8.42%,100

