Dataset,Filename,#rows,Coder,%,Error Threshold,Window Param,Size (B),CR (%),Delta - Size (data),Delta - Size (mask),Delta - Size (total),Delta - CR (%),Other columns - Size (data),Other columns - Size (mask),Other columns - Size (total),Other columns - CR (%)
,,,,,,100,111.901,29.08,447185,0,447185,100.0,447220,0,447220,17.0
,,,,,,200,116.078,30.16,447185,0,447185,100.0,480630,0,480630,18.27
,,,,5,"[0, 1, 1, 2, 'N', 'N', 3, 1, 'N', 'N', 'N']",5,136.488,35.47,447185,0,447185,100.0,643910,0,643910,24.48
,,,,,,10,109.910,28.56,447185,0,447185,100.0,431290,0,431290,16.4
,,,,,,25,104.908,27.26,447185,0,447185,100.0,391270,0,391270,14.87
,,,,,,50,107.824,28.02,447185,0,447185,100.0,414600,0,414600,15.76
,,,,,,100,111.159,28.89,447185,0,447185,100.0,441280,0,441280,16.78
,,,,,,200,115.580,30.04,447185,0,447185,100.0,476650,0,476650,18.12
,,,,10,"[0, 1, 3, 4, 'N', 'N', 6, 2, 'N', 'N', 'N']",5,134.703,35.0,447185,0,447185,100.0,629630,0,629630,23.94
,,,,,,10,106.085,27.57,447185,0,447185,100.0,400690,0,400690,15.23
,,,,,,25,97.768,25.41,447185,0,447185,100.0,334150,0,334150,12.7
,,,,,,50,101.148,26.29,447185,0,447185,100.0,361190,0,361190,13.73
,,,,,,100,107.941,28.05,447185,0,447185,100.0,415540,0,415540,15.8
,,,,,,200,113.839,29.58,447185,0,447185,100.0,462720,0,462720,17.59
,,,,15,"[0, 2, 4, 6, 'N', 'N', 9, 3, 'N', 'N', 'N']",5,133.908,34.8,447185,0,447185,100.0,623270,0,623270,23.69
,,,,,,10,104.465,27.15,447185,0,447185,100.0,387730,0,387730,14.74
,,,,,,25,93.598,24.32,447185,0,447185,100.0,300790,0,300790,11.43
,,,,,,50,97.656,25.38,447185,0,447185,100.0,333260,0,333260,12.67
,,,,,,100,105.714,27.47,447185,0,447185,100.0,397720,0,397720,15.12
,,,,,,200,113.341,29.45,447185,0,447185,100.0,458740,0,458740,17.44
,,,,20,"[0, 2, 5, 7, 'N', 'N', 12, 4, 'N', 'N', 'N']",5,133.668,34.74,447185,0,447185,100.0,621350,0,621350,23.62
,,,,,,10,103.993,27.02,447185,0,447185,100.0,383950,0,383950,14.6
