DATASET:,SolarAnywhere
FILENAME:,"(25.8010, -80.2087) SolarAnywhere Time Series 2013 Lat_25_85 Lon_-80_25 TMY3 format.csv"
Timestamp,GHI,DNI,DHI
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,21.0,1.0,21.0
01:00:00,131.0,80.0,110.0
01:00:00,330.0,348.0,179.0
01:00:00,481.0,497.0,199.0
01:00:00,564.0,450.0,272.0
01:00:00,548.0,437.0,252.0
01:00:00,309.0,192.0,185.0
01:00:00,525.0,539.0,221.0
01:00:00,354.0,482.0,147.0
01:00:00,208.0,527.0,73.0
01:00:00,60.0,288.0,45.0
01:00:00,2.0,12.0,4.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,47.0,119.0,40.0
01:00:00,204.0,429.0,92.0
01:00:00,353.0,493.0,138.0
01:00:00,506.0,570.0,182.0
01:00:00,574.0,549.0,216.0
01:00:00,501.0,334.0,274.0
01:00:00,651.0,773.0,148.0
01:00:00,568.0,889.0,65.0
01:00:00,416.0,820.0,61.0
01:00:00,226.0,642.0,60.0
01:00:00,61.0,304.0,44.0
01:00:00,2.0,13.0,4.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,48.0,162.0,38.0
01:00:00,220.0,575.0,69.0
01:00:00,370.0,533.0,138.0
01:00:00,476.0,440.0,225.0
01:00:00,664.0,793.0,146.0
01:00:00,667.0,713.0,181.0
01:00:00,582.0,547.0,225.0
01:00:00,565.0,785.0,118.0
01:00:00,413.0,794.0,67.0
01:00:00,228.0,650.0,58.0
01:00:00,63.0,316.0,44.0
01:00:00,2.0,13.0,4.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,29.0,23.0,28.0
01:00:00,144.0,118.0,113.0
01:00:00,334.0,323.0,193.0
01:00:00,445.0,431.0,199.0
01:00:00,280.0,62.0,239.0
01:00:00,350.0,71.0,301.0
01:00:00,289.0,28.0,271.0
01:00:00,274.0,37.0,253.0
01:00:00,233.0,172.0,158.0
01:00:00,219.0,478.0,93.0
01:00:00,65.0,314.0,46.0
01:00:00,3.0,14.0,5.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,50.0,176.0,39.0
01:00:00,229.0,621.0,65.0
01:00:00,371.0,553.0,128.0
01:00:00,368.0,204.0,251.0
01:00:00,290.0,68.0,245.0
01:00:00,201.0,27.0,182.0
01:00:00,316.0,66.0,273.0
01:00:00,266.0,56.0,234.0
01:00:00,275.0,233.0,172.0
01:00:00,206.0,432.0,90.0
01:00:00,66.0,235.0,51.0
01:00:00,3.0,10.0,4.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
