Dataset,Filename,Column,Coder,0,1,3,5,10,15,20,30,,0,1,3,5,10,15,20,30,,0,1,3,5,10,15,20,30,WORST,,0,1,3,5,10,15,20,30
IRKIS
,,,CoderGZIP,,,,,,,,,,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,,0.00,0.00,0.00,0.00,0.00,7.62,30.58,66.66,66.66,,564296,564296,564296,564296,564296,564296,564296,564296
,,,CoderBase,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,92.90,92.90,92.90,92.90,92.90,93.44,95.07,97.63,97.63,,7951008,7951008,7951008,7951008,7951008,7951008,7951008,7951008
,,,CoderPCA,4,4,4,4,8,8,8,8,,0.27,0.27,0.22,0.2,0.16,0.14,0.11,0.08,,73.93,73.54,67.54,65.27,56.72,51.65,56.41,70.76,73.93,,2164934,2132886,1738278,1624630,1303785,1078233,898601,643449
,,,CoderAPCA,8,16,16,32,64,64,128,256,,0.17,0.17,0.13,0.12,0.09,0.07,0.05,0.02,,59.11,58.39,45.57,39.58,17.96,0.00,0.00,0.00,59.11,,1379923,1356032,1036672,933924,687834,521272,391718,188148
,,,CoderCA,8,8,16,16,32,64,64,128,,0.27,0.27,0.22,0.2,0.15,0.12,0.1,0.07,,73.82,73.45,67.41,64.50,53.65,47.28,50.83,63.83,73.82,,2155655,2125787,1731272,1589572,1217466,988706,796580,520150
,,,CoderPWLH,32,32,64,64,128,256,256,256,,0.47,0.46,0.34,0.3,0.21,0.16,0.12,0.06,,84.75,84.42,79.07,76.51,66.96,59.50,58.85,59.24,84.75,,3699297,3622113,2695716,2402728,1708096,1287012,951876,461548
,,,CoderPWLHInt,16,16,16,16,64,64,64,128,,0.25,0.24,0.24,0.22,0.18,0.16,0.14,0.11,,71.26,71.01,70.71,68.36,60.00,58.83,65.11,79.27,79.27,,1963352,1946520,1926320,1783324,1410606,1266076,1122572,907532
,,,CoderFR,8,8,16,16,32,64,64,128,,0.3,0.3,0.24,0.22,0.17,0.13,0.11,0.07,,76.46,76.12,70.47,67.66,57.15,50.84,53.49,64.72,76.46,,2396899,2362813,1910880,1745040,1316905,1060418,842266,533230
,,,CoderSF,,,,,,,,,,0.87,0.85,0.62,0.55,0.39,0.29,0.21,0.1,,91.87,91.68,88.54,87.07,81.63,77.32,76.90,76.57,91.87,,6937807,6779597,4924237,4363482,3071802,2298237,1695492,802912
,,,CoderGAMPSLimit,8,16,16,32,64,64,128,256,,0.17,0.17,0.13,0.12,0.09,0.07,0.05,0.02,,59.12,58.42,45.89,39.82,18.28,0.52,0.41,0.54,59.12,,1380469,1356978,1042818,937683,690536,523974,393322,189174
,,Zon.Wind
,,,CoderGZIP,,,,,,,,,,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,,6.01,6.01,6.01,6.01,18.25,29.78,38.64,50.88,50.88,,1496920,1496920,1496920,1496920,1496920,1496920,1496920,1496920
